Protein.ID;Gene;WJ_c_1002 MaxLFQ Intensity;WJ_c_1062 MaxLFQ Intensity;WJ_c_11 MaxLFQ Intensity;WJ_c_203 MaxLFQ Intensity;WJ_d_1002 MaxLFQ Intensity;WJ_d_1062 MaxLFQ Intensity;WJ_d_11 MaxLFQ Intensity;WJ_d_203 MaxLFQ Intensity
NDUAC_HUMAN;NDUFA12;0.0;0.0;17328.865;0.0;0.0;0.0;0.0;0.0
EI2BD_HUMAN;EIF2B4;219598.92;0.0;138349.5;0.0;129669.49;97449.24;0.0;126636.99
VATH_HUMAN;ATP6V1H;73548.13;76297.73;81677.62;83202.016;74094.32;81038.22;80737.88;68018.36
PRAF1_HUMAN;RABAC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IPO11_HUMAN;IPO11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TR112_HUMAN;TRMT112;40280.754;56666.996;63684.53;47528.977;32631.186;34780.668;0.0;35734.973
CBPA4_HUMAN;CPA4;48501.566;0.0;53046.617;56182.535;0.0;78500.43;40098.797;66166.54
XPO7_HUMAN;XPO7;59547.895;0.0;0.0;62742.684;44164.617;48237.61;0.0;68108.305
LCMT1_HUMAN;LCMT1;25150.576;21367.871;23842.38;23166.549;19425.775;0.0;0.0;0.0
VPS51_HUMAN;VPS51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAZ1B_HUMAN;BAZ1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATIF1_HUMAN;ATP5IF1;0.0;91754.29;0.0;0.0;0.0;0.0;0.0;0.0
KAD3_HUMAN;AK3;52454.516;34079.348;69494.65;48596.79;85356.24;90866.89;84667.76;60500.457
SCOC_HUMAN;SCOC;39385.62;33387.656;45039.43;32585.24;32877.727;41452.254;34503.965;34936.863
LCAP_HUMAN;LNPEP;0.0;48157.81;36490.977;48451.766;37882.832;55703.31;46884.246;38784.375
PLXA1_HUMAN;PLXNA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GGT7_HUMAN;GGT7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RABX5_HUMAN;RABGEF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSRA_HUMAN;MSRA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAGK_HUMAN;NAGK;103091.24;97330.63;94609.28;78533.37;100560.31;75934.46;109133.07;83768.66
ANX10_HUMAN;ANXA10;0.0;0.0;0.0;40799.863;0.0;0.0;0.0;33245.58
HACL1_HUMAN;HACL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRM6_HUMAN;TRMT6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SH3L2_HUMAN;SH3BGRL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NGAP_HUMAN;RASAL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSPD1_HUMAN;MOSPD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GNPTG_HUMAN;GNPTG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LAMP5_HUMAN;LAMP5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CMC2_HUMAN;SLC25A13;59175.9;62611.914;61838.816;70762.77;82908.42;88938.75;80334.94;69217.36
DBNL_HUMAN;DBNL;81793.086;90813.27;91681.695;92432.72;68740.195;79107.445;78207.07;62834.863
DDX41_HUMAN;DDX41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCTN4_HUMAN;DCTN4;32696.49;34368.598;29855.025;27336.768;27830.635;40643.016;32018.64;30728.61
CDC23_HUMAN;CDC23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
APC7_HUMAN;ANAPC7;0.0;0.0;0.0;0.0;14360.675;0.0;0.0;0.0
APC4_HUMAN;ANAPC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANC2_HUMAN;ANAPC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSPB8_HUMAN;HSPB8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GGA2_HUMAN;GGA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GGA1_HUMAN;GGA1;37640.48;0.0;0.0;81453.4;0.0;0.0;0.0;0.0
STML2_HUMAN;STOML2;146800.19;144499.2;163320.6;180412.73;167712.44;141232.28;163812.8;128762.414
NAGPA_HUMAN;NAGPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VPS28_HUMAN;VPS28;0.0;0.0;21694.832;28949.383;0.0;0.0;0.0;0.0
LSM7_HUMAN;LSM7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZPI_HUMAN;SERPINA10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DBR1_HUMAN;DBR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
JUPI1_HUMAN;JPT1;97674.9;168863.31;140238.72;124469.32;60740.33;0.0;0.0;0.0
FBX3_HUMAN;FBXO3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AKA11_HUMAN;AKAP11;0.0;0.0;0.0;0.0;21017.133;0.0;0.0;16607.045
MRT4_HUMAN;MRTO4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TNIK_HUMAN;TNIK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CPSF3_HUMAN;CPSF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DP13A_HUMAN;APPL1;24279.443;29691.01;0.0;28337.926;28629.33;28965.818;0.0;25798.123
OCTC_HUMAN;CROT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BORG2_HUMAN;CDC42EP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TLK1_HUMAN;TLK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PARP4_HUMAN;PARP4;55721.684;52890.195;48288.4;43416.945;41208.363;46359.582;29168.94;46667.973
NUDT5_HUMAN;NUDT5;72933.914;87480.32;105174.7;91899.625;110531.39;161500.73;154457.66;79653.984
MA1B1_HUMAN;MAN1B1;0.0;0.0;39044.836;29538.479;0.0;28866.055;28486.17;36519.94
RALY_HUMAN;RALY;69556.81;80467.555;62165.727;65005.027;48469.348;39326.05;44455.18;44541.734
TF3C4_HUMAN;GTF3C4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ERG28_HUMAN;ERG28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PACN3_HUMAN;PACSIN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FBX4_HUMAN;FBXO4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANGL2_HUMAN;ANGPTL2;0.0;0.0;0.0;0.0;0.0;258704.45;0.0;0.0
ACINU_HUMAN;ACIN1;32456.475;32382.578;32349.059;16504.143;20844.977;0.0;0.0;0.0
AMFR_HUMAN;AMFR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AGO2_HUMAN;AGO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITA11_HUMAN;ITGA11;129939.96;50567.254;65914.586;36362.74;72728.49;51377.938;54345.46;74696.3
NUP50_HUMAN;NUP50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CDV3_HUMAN;CDV3;67741.766;88833.85;105783.445;83117.586;53041.69;48076.51;66087.89;58455.613
DSE_HUMAN;DSE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BAG5_HUMAN;BAG5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB21_HUMAN;RAB21;69874.99;91973.766;77863.266;91516.836;86987.3;112109.69;92143.12;120873.5
RB22A_HUMAN;RAB22A;0.0;0.0;21123.879;0.0;0.0;0.0;0.0;0.0
PNMA2_HUMAN;PNMA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSME2_HUMAN;PSME2;116477.336;91813.36;102686.5;169233.98;128075.23;146273.77;84760.87;117747.72
DNPEP_HUMAN;DNPEP;78334.7;0.0;45730.72;57711.133;63870.76;46542.953;66472.93;65490.465
RAB23_HUMAN;RAB23;35585.918;33821.69;32789.117;28020.314;30407.975;0.0;29209.95;26009.188
MCTS1_HUMAN;MCTS1;125026.77;93968.66;97380.02;156792.72;150981.3;132748.27;78751.87;121991.04
F184B_HUMAN;FAM184B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCPG1_HUMAN;CCPG1;0.0;0.0;0.0;0.0;25942.3;34690.617;0.0;0.0
KDIS_HUMAN;KIDINS220;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ASAP1_HUMAN;ASAP1;0.0;0.0;0.0;0.0;27271.084;24728.305;0.0;0.0
HEG1_HUMAN;HEG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBC24_HUMAN;TBC1D24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPC1_HUMAN;TPCN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ISY1_HUMAN;ISY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TTC7A_HUMAN;TTC7A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HECD1_HUMAN;HECTD1;0.0;28371.248;24197.463;29086.727;22419.27;0.0;0.0;0.0
COR1C_HUMAN;CORO1C;312775.56;345160.8;312463.56;270686.34;256521.69;235816.97;256959.47;226437.05
NOB1_HUMAN;NOB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ASC_HUMAN;PYCARD;38508.4;17360.96;40011.195;38907.246;49043.004;49883.363;46280.93;37532.105
TMCO1_HUMAN;TMCO1;21941.172;29418.754;0.0;24440.154;25898.938;35337.484;31337.52;40703.812
EPDR1_HUMAN;EPDR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NOTC3_HUMAN;NOTCH3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DD19B_HUMAN;DDX19B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NFU1_HUMAN;NFU1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRP19_HUMAN;PRPF19;80957.33;79264.92;78890.61;65407.723;64873.914;51888.574;40501.88;54584.324
SYNP2_HUMAN;SYNPO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBQL1_HUMAN;UBQLN1;26839.377;38868.707;33303.27;39736.62;0.0;0.0;0.0;0.0
NENF_HUMAN;NENF;41642.633;45192.156;45065.38;35747.008;30606.775;72691.73;57531.14;63843.676
SNX12_HUMAN;SNX12;89601.76;92818.84;101993.03;93650.54;78138.47;71668.266;61119.414;68648.65
VPS4A_HUMAN;VPS4A;66602.266;72096.195;78021.95;79118.195;66461.59;56879.055;43497.8;60157.348
PCDGK_HUMAN;PCDHGC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
G3BP2_HUMAN;G3BP2;54845.938;59307.44;52047.69;57725.508;50829.895;47320.793;44954.965;47922.844
CHIP_HUMAN;STUB1;32484.266;40533.074;36707.16;47219.402;26322.742;37107.33;0.0;42017.496
PACN2_HUMAN;PACSIN2;88228.47;86863.36;93494.05;87769.22;103195.72;43673.8;38126.94;0.0
MAGD2_HUMAN;MAGED2;0.0;38126.152;30031.418;0.0;24358.834;0.0;0.0;0.0
SNX7_HUMAN;SNX7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNX6_HUMAN;SNX6;96539.414;101040.25;104256.31;93658.52;100638.52;104868.24;94480.19;87489.65
DUS12_HUMAN;DUSP12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STX8_HUMAN;STX8;41147.938;0.0;58280.81;25694.105;28823.738;30551.664;27496.691;0.0
SSRG_HUMAN;SSR3;0.0;81130.91;69773.14;80331.9;59780.645;0.0;0.0;0.0
PSD13_HUMAN;PSMD13;154236.55;164803.67;156511.2;168573.55;153836.1;142852.11;137442.58;155187.23
EPCR_HUMAN;PROCR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DIM1_HUMAN;DIMT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN3_HUMAN;COPS3;170033.16;138493.05;162036.1;152646.89;149109.88;120789.516;138127.88;66301.586
MINP1_HUMAN;MINPP1;36834.96;0.0;35841.254;59992.316;54619.5;54171.2;41789.527;53027.9
RL26L_HUMAN;RPL26L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WDR3_HUMAN;WDR3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NSF1C_HUMAN;NSFL1C;49355.004;63807.54;63355.55;52227.574;41766.9;43914.664;41403.42;44414.51
COG5_HUMAN;COG5;0.0;0.0;11983.13;17422.586;19465.963;20063.623;17483.248;27403.195
S12A4_HUMAN;SLC12A4;45995.242;39127.7;39535.973;40203.773;36816.484;35345.297;40077.47;49020.2
MACF1_HUMAN;MACF1;70953.92;81115.47;78156.516;77234.87;63031.234;71918.58;65649.23;78605.484
PP6R1_HUMAN;PPP6R1;0.0;16332.257;17440.838;18011.312;0.0;0.0;0.0;24016.494
LIMC1_HUMAN;LIMCH1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31097.072
DOLK_HUMAN;DOLK;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TNR6B_HUMAN;TNRC6B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EXOC7_HUMAN;EXOC7;16358.876;26149.992;0.0;24173.752;21503.73;23081.957;0.0;25607.164
ZC3H4_HUMAN;ZC3H4;0.0;0.0;0.0;0.0;0.0;77135.96;0.0;0.0
UBP24_HUMAN;USP24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBD2B_HUMAN;TBC1D2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CE164_HUMAN;CEP164;0.0;74269.5;75628.15;104147.62;94419.5;107387.21;0.0;133498.88
XCT_HUMAN;SLC7A11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WASF3_HUMAN;WASF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MARE3_HUMAN;MAPRE3;0.0;0.0;21668.863;0.0;0.0;0.0;19596.275;0.0
HPS5_HUMAN;HPS5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COR2B_HUMAN;CORO2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SHOC2_HUMAN;SHOC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SRRM2_HUMAN;SRRM2;54357.723;97825.66;75811.46;0.0;75636.75;0.0;0.0;0.0
PA2G4_HUMAN;PA2G4;85886.664;84994.35;83615.56;85416.19;80256.664;82313.49;71883.836;91161.72
BAIP2_HUMAN;BAIAP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SMC3_HUMAN;SMC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHM2B_HUMAN;CHMP2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRPC6_HUMAN;TRPC6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MTMR6_HUMAN;MTMR6;0.0;0.0;0.0;0.0;17838.56;0.0;0.0;17064.377
NIP7_HUMAN;NIP7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLCNE_HUMAN;GNE;0.0;0.0;0.0;14159.866;0.0;0.0;0.0;15920.401
RTRAF_HUMAN;RTRAF;123497.1;109238.42;115496.52;143355.55;145272.16;148171.3;133799.86;149342.73
RUVB2_HUMAN;RUVBL2;91192.54;100327.58;96243.96;97459.17;98328.33;81532.48;87309.055;95059.375
PIN4_HUMAN;PIN4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HIG1A_HUMAN;HIGD1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32529.912
AKT3_HUMAN;AKT3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
POMP_HUMAN;POMP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHKB_HUMAN;CHKB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EIF3L_HUMAN;EIF3L;99937.516;124644.734;117874.73;126613.61;86511.57;77293.18;81564.586;100596.44
PLAP_HUMAN;PLAA;77776.08;85257.0;76724.95;75756.375;68838.04;65649.04;57371.434;70305.13
RUVB1_HUMAN;RUVBL1;88228.0;103719.125;85248.28;75868.21;68167.69;74950.01;89238.4;66656.4
NUDC_HUMAN;NUDC;80835.94;73286.44;77588.125;101387.195;69430.86;70300.03;58461.21;73007.766
BCS1_HUMAN;BCS1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VDAC3_HUMAN;VDAC3;108363.445;107713.54;96111.36;95315.71;103530.74;113576.65;100351.64;116359.945
COF2_HUMAN;CFL2;168669.6;230135.33;186776.9;183675.14;137666.53;190584.56;186840.33;103035.08
ERGI3_HUMAN;ERGIC3;183300.7;135406.31;106619.22;124698.56;98213.47;86984.05;0.0;191803.11
SYFA_HUMAN;FARSA;50639.297;65342.914;69717.23;53029.043;50013.39;53279.504;46225.727;67010.95
ITM2B_HUMAN;ITM2B;38949.953;37409.473;31539.57;35735.742;31858.924;53969.668;0.0;39431.246
RT33_HUMAN;MRPS33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DRG1_HUMAN;DRG1;0.0;48152.895;47674.71;33786.668;47047.402;0.0;0.0;22989.4
TPPC4_HUMAN;TRAPPC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NCKP1_HUMAN;NCKAP1;46811.234;44439.188;48182.08;46252.926;37270.87;37028.04;35413.062;41252.89
CNPY2_HUMAN;CNPY2;165056.03;109956.34;167934.81;181175.9;174998.38;297445.62;285050.4;228725.66
IPKG_HUMAN;PKIG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EXOG_HUMAN;EXOG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAH5B_HUMAN;CA5B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S35A3_HUMAN;SLC35A3;0.0;0.0;0.0;0.0;0.0;0.0;30828.12;38968.36
EXC6B_HUMAN;EXOC6B;42346.035;0.0;0.0;24687.15;34097.996;46700.15;43769.477;63695.688
AKAP2_HUMAN;AKAP2;65335.93;103272.5;87446.36;105967.85;155598.92;170723.92;183275.4;131188.94
MA2B2_HUMAN;MAN2B2;30050.1;0.0;29329.27;18949.889;16205.305;0.0;31775.139;24754.1
OFUT2_HUMAN;POFUT2;40191.875;34327.777;43204.242;53451.645;46394.49;84463.97;59141.977;51727.44
DLGP4_HUMAN;DLGAP4;0.0;0.0;0.0;23814.312;0.0;0.0;0.0;0.0
ST38L_HUMAN;STK38L;0.0;0.0;0.0;0.0;0.0;0.0;15064.359;0.0
NISCH_HUMAN;NISCH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NTNG1_HUMAN;NTNG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SIK3_HUMAN;SIK3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RRP44_HUMAN;DIS3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPPC8_HUMAN;TRAPPC8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RCL1_HUMAN;RCL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSTK1_HUMAN;GSTK1;69601.69;48315.83;54554.08;69672.086;101599.22;78109.25;82056.76;93474.92
LTOR2_HUMAN;LAMTOR2;58436.65;54377.047;99972.25;34746.86;44674.777;58505.508;52548.184;0.0
RT28_HUMAN;MRPS28;20474.123;0.0;31273.857;21327.203;0.0;0.0;0.0;0.0
COA3_HUMAN;COA3;154264.2;0.0;91713.56;116272.86;109785.8;96518.12;0.0;0.0
RT17_HUMAN;MRPS17;0.0;0.0;0.0;0.0;26308.986;0.0;0.0;25642.428
RT07_HUMAN;MRPS7;0.0;0.0;47132.81;0.0;37778.254;0.0;0.0;45540.184
CRYL1_HUMAN;CRYL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TMA7_HUMAN;TMA7;25452.465;22994.035;26719.838;22822.908;19404.13;0.0;0.0;0.0
PDIP2_HUMAN;POLDIP2;0.0;27326.803;24846.15;0.0;22198.51;0.0;0.0;0.0
AP3M1_HUMAN;AP3M1;29695.764;28978.688;26793.684;35772.46;34469.066;38916.355;30450.363;36548.836
MAN1_HUMAN;LEMD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80683.4
CHSP1_HUMAN;CARHSP1;79769.94;69455.27;71713.69;48487.633;153925.34;126025.945;145463.75;67897.43
COG6_HUMAN;COG6;0.0;56357.84;75490.88;50881.508;83385.07;78081.95;0.0;106138.61
TR150_HUMAN;THRAP3;50714.188;47129.35;50129.586;42614.25;46697.355;31122.17;0.0;32148.488
WBP11_HUMAN;WBP11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NOP58_HUMAN;NOP58;45198.395;49422.91;31801.518;54076.63;47633.363;0.0;0.0;41980.137
GIT1_HUMAN;GIT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23848.334
AR2BP_HUMAN;ARL2BP;0.0;29639.613;0.0;0.0;17317.475;0.0;0.0;0.0
SGT1_HUMAN;SUGT1;37260.848;51005.46;45787.75;45051.793;37609.36;45288.914;41134.62;52351.273
SYYM_HUMAN;YARS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAGA_HUMAN;AMDHD2;0.0;0.0;0.0;0.0;0.0;20076.303;0.0;0.0
ACOT9_HUMAN;ACOT9;82716.91;125548.516;106470.73;130089.14;98809.93;104706.96;97594.18;147364.06
NOSIP_HUMAN;NOSIP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DEOC_HUMAN;DERA;0.0;0.0;0.0;0.0;31278.25;38747.13;0.0;41725.49
MEMO1_HUMAN;MEMO1;32786.254;27907.838;39747.89;28484.594;28199.713;35226.066;27690.469;28894.867
TMX2_HUMAN;TMX2;0.0;0.0;0.0;27608.143;0.0;34608.184;0.0;91947.8
LSM2_HUMAN;LSM2;60514.38;0.0;47717.438;37313.31;46242.24;36352.957;47604.43;0.0
SNX24_HUMAN;SNX24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SHLB1_HUMAN;SH3GLB1;65699.16;95587.305;87232.42;71627.016;76129.73;78881.68;58772.09;74857.23
CAB39_HUMAN;CAB39;0.0;27291.72;24881.303;32667.709;22142.482;27789.715;35107.965;31648.828
LC7L2_HUMAN;LUC7L2;48680.07;53086.016;47166.57;39677.25;45774.062;28138.027;35042.797;0.0
UB2J1_HUMAN;UBE2J1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DHRS7_HUMAN;DHRS7;52883.258;0.0;42537.836;50721.684;51245.746;48141.207;72006.32;88241.06
RT02_HUMAN;MRPS2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHOCN_HUMAN;MOB4;46022.0;0.0;45849.46;61516.184;62670.938;68940.3;56871.152;57161.676
SBDS_HUMAN;SBDS;80075.97;117381.25;111874.18;111058.04;109548.15;93135.125;92623.36;105879.57
TMED5_HUMAN;TMED5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44253.91
EXOS1_HUMAN;EXOSC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TMED7_HUMAN;TMED7;145902.62;121374.4;139638.08;138248.44;157162.52;174652.06;196736.39;167918.6
SF3B6_HUMAN;SF3B6;22029.863;21368.81;0.0;0.0;0.0;0.0;0.0;0.0
EMC9_HUMAN;EMC9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RM11_HUMAN;MRPL11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ORN_HUMAN;REXO2;268690.75;225385.88;263911.94;275946.56;318791.78;256168.73;189146.88;201918.39
NOP16_HUMAN;NOP16;0.0;27427.367;0.0;25019.2;24997.68;34112.902;32058.953;0.0
TPRKB_HUMAN;TPRKB;0.0;0.0;0.0;31384.057;37240.676;23200.371;0.0;23409.0
RNF11_HUMAN;RNF11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PPIL1_HUMAN;PPIL1;35880.277;0.0;38225.855;40893.715;38221.6;32143.21;58698.816;44592.02
MED31_HUMAN;MED31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UFC1_HUMAN;UFC1;61947.883;63642.03;67083.27;63614.492;47775.477;55661.094;64994.254;50972.85
CIA2B_HUMAN;CIAO2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSRB2_HUMAN;MSRB2;0.0;0.0;29995.568;36869.67;27935.732;0.0;0.0;0.0
RT16_HUMAN;MRPS16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RT18C_HUMAN;MRPS18C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FIS1_HUMAN;FIS1;154283.97;70256.75;123629.234;136596.77;154880.42;242708.02;116216.83;91408.79
RT23_HUMAN;MRPS23;30851.523;40081.9;39234.215;37338.895;0.0;33127.934;33972.836;0.0
GOT1B_HUMAN;GOLT1B;0.0;0.0;0.0;0.0;0.0;0.0;42996.133;28432.824
HDGR3_HUMAN;HDGFL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTH2_HUMAN;PTRH2;51931.38;46621.508;52768.01;43480.27;68890.84;76708.56;52603.1;79819.33
CHMP3_HUMAN;CHMP3;0.0;31255.988;44605.703;41298.94;26212.62;31040.953;25906.604;0.0
STRAP_HUMAN;STRAP;106373.21;119220.42;119551.36;121719.22;124375.72;81322.89;108202.34;117064.31
RTCB_HUMAN;RTCB;92615.61;77783.586;77572.27;93815.45;95287.91;92253.914;100831.41;116544.0
FBX7_HUMAN;FBXO7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAP2C_HUMAN;RAP2C;0.0;0.0;0.0;0.0;36576.01;23219.863;0.0;0.0
STA13_HUMAN;STARD13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBGP1_HUMAN;RABGAP1;0.0;25960.55;0.0;0.0;0.0;0.0;0.0;24768.28
TMED3_HUMAN;TMED3;29448.93;21037.223;25851.662;0.0;32140.072;26512.121;38226.438;25773.262
T22D4_HUMAN;TSC22D4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DOP2_HUMAN;DOP1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZN330_HUMAN;ZNF330;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NOC2L_HUMAN;NOC2L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RL36_HUMAN;RPL36;87196.09;122994.37;88996.35;87061.17;91784.586;79185.836;71162.53;76257.945
CCDC9_HUMAN;CCDC9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHTOP_HUMAN;CHTOP;35328.676;0.0;0.0;27369.611;37553.496;0.0;0.0;0.0
SAMH1_HUMAN;SAMHD1;28897.89;41530.11;31745.535;44071.8;74798.87;0.0;0.0;38121.395
C2CD2_HUMAN;C2CD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HBS1L_HUMAN;HBS1L;0.0;38973.48;40215.98;41907.88;31197.008;0.0;0.0;31287.992
AAKB1_HUMAN;PRKAB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WIPI4_HUMAN;WDR45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
