Protein.ID;Gene;PDLSCs_c_12 MaxLFQ Intensity;PDLSCs_c_16 MaxLFQ Intensity;PDLSCs_c_38 MaxLFQ Intensity;PDLSCs_d_12 MaxLFQ Intensity;PDLSCs_d_16 MaxLFQ Intensity;PDLSCs_d_38 MaxLFQ Intensity
STX18_HUMAN;STX18;18445.938;21127.734;0.0;0.0;22193.314;19764.922
DPM3_HUMAN;DPM3;0.0;0.0;0.0;0.0;0.0;0.0
IMPCT_HUMAN;IMPACT;0.0;0.0;0.0;0.0;0.0;0.0
ATX10_HUMAN;ATXN10;33388.637;35746.562;46433.46;0.0;27171.871;0.0
NCDN_HUMAN;NCDN;0.0;0.0;0.0;0.0;0.0;13439.158
EP15R_HUMAN;EPS15L1;0.0;57235.047;0.0;0.0;0.0;28599.645
SAE1_HUMAN;SAE1;49137.03;80053.164;66951.72;81663.58;76036.22;75526.84
COPG2_HUMAN;COPG2;33172.387;59422.375;49792.41;46261.125;48288.055;36913.414
RBX2_HUMAN;RNF7;0.0;0.0;0.0;0.0;0.0;0.0
MRC2_HUMAN;MRC2;173435.02;192340.98;173168.12;290203.5;226000.78;155038.67
COMD3_HUMAN;COMMD3;51294.656;22551.611;57553.125;33400.02;34338.1;0.0
GBG12_HUMAN;GNG12;85706.4;74637.02;93164.61;85019.484;82714.49;86134.59
MTRR_HUMAN;MTRR;0.0;0.0;0.0;0.0;0.0;0.0
CPNE7_HUMAN;CPNE7;0.0;0.0;0.0;0.0;0.0;31810.652
DHCR7_HUMAN;DHCR7;98259.01;0.0;0.0;0.0;0.0;60343.23
TR10D_HUMAN;TNFRSF10D;0.0;0.0;0.0;0.0;0.0;0.0
HDAC6_HUMAN;HDAC6;0.0;0.0;0.0;0.0;14488.5625;13512.8955
SPAST_HUMAN;SPAST;0.0;0.0;0.0;0.0;0.0;0.0
TRMB_HUMAN;METTL1;0.0;0.0;28225.559;0.0;0.0;0.0
VPS29_HUMAN;VPS29;74638.875;71883.81;66758.61;71916.086;104010.19;70749.61
EIF3K_HUMAN;EIF3K;57300.54;53594.85;66810.0;0.0;0.0;47419.7
GRHPR_HUMAN;GRHPR;89653.38;81664.72;68802.22;64959.77;94085.31;105326.95
CATZ_HUMAN;CTSZ;33937.094;0.0;0.0;0.0;0.0;0.0
DJB11_HUMAN;DNAJB11;49800.23;40852.63;54504.77;40653.684;59560.87;61919.21
RNF14_HUMAN;RNF14;0.0;13688.131;0.0;19924.973;18628.346;15801.0
SAE2_HUMAN;UBA2;63543.227;54964.04;53968.06;87939.55;66278.83;52988.23
NXF1_HUMAN;NXF1;0.0;0.0;0.0;0.0;0.0;0.0
SE1L1_HUMAN;SEL1L;38254.703;0.0;45124.68;0.0;38228.973;32000.285
B4GT7_HUMAN;B4GALT7;0.0;0.0;0.0;0.0;0.0;0.0
PEF1_HUMAN;PEF1;41365.613;52238.992;41941.65;0.0;55881.65;52496.926
CSN7A_HUMAN;COPS7A;50888.617;88563.14;72825.59;94635.19;84668.8;82919.766
FBLN5_HUMAN;FBLN5;45117.734;0.0;0.0;0.0;0.0;59607.395
CLN8_HUMAN;CLN8;0.0;0.0;0.0;0.0;0.0;108479.14
HSPB7_HUMAN;HSPB7;0.0;0.0;0.0;0.0;0.0;0.0
AASS_HUMAN;AASS;0.0;0.0;0.0;0.0;47517.707;0.0
CLIP2_HUMAN;CLIP2;34624.305;39746.492;32761.975;48981.64;45355.137;34011.08
QCR9_HUMAN;UQCR10;0.0;0.0;0.0;0.0;0.0;0.0
ZO2_HUMAN;TJP2;40989.496;41480.406;50934.86;105645.766;47373.035;76276.805
DNJB4_HUMAN;DNAJB4;0.0;0.0;0.0;0.0;44576.87;47988.777
CFDP1_HUMAN;CFDP1;0.0;0.0;0.0;0.0;0.0;0.0
VTI1B_HUMAN;VTI1B;0.0;41602.082;0.0;0.0;0.0;54061.33
STK39_HUMAN;STK39;46015.11;80737.266;76648.38;0.0;32631.611;69675.96
ADDG_HUMAN;ADD3;74039.195;88878.39;71030.65;126660.39;79848.945;70968.63
EPHA6_HUMAN;EPHA6;0.0;24286.438;0.0;0.0;0.0;0.0
CS025_HUMAN;C19orf25;0.0;0.0;0.0;0.0;0.0;0.0
NPS3A_HUMAN;NIPSNAP3A;0.0;0.0;0.0;0.0;0.0;0.0
ABCF2_HUMAN;ABCF2;0.0;28960.506;27028.264;0.0;0.0;0.0
RGS17_HUMAN;RGS17;0.0;0.0;0.0;0.0;0.0;0.0
TES_HUMAN;TES;0.0;87996.21;0.0;0.0;0.0;0.0
SYWM_HUMAN;WARS2;0.0;0.0;0.0;0.0;0.0;27657.48
SEC63_HUMAN;SEC63;54066.93;38261.062;34156.445;0.0;73438.56;0.0
GTR6_HUMAN;SLC2A6;0.0;0.0;0.0;0.0;0.0;0.0
Z3H7B_HUMAN;ZC3H7B;0.0;0.0;0.0;0.0;0.0;0.0
SUSD2_HUMAN;SUSD2;0.0;0.0;0.0;0.0;0.0;0.0
NDRG3_HUMAN;NDRG3;56155.61;58661.074;61168.867;0.0;0.0;49311.723
ARMX3_HUMAN;ARMCX3;21514.58;18792.002;23604.035;33709.27;27278.809;23886.857
SWP70_HUMAN;SWAP70;91913.52;89611.96;93779.54;114959.81;93920.96;88875.59
SUN2_HUMAN;SUN2;22796.104;43944.652;36884.195;52863.547;34792.88;28550.604
LTOR3_HUMAN;LAMTOR3;119000.55;122358.125;89874.73;221296.45;318332.53;139629.4
NDOR1_HUMAN;NDOR1;0.0;0.0;0.0;0.0;0.0;0.0
LIMA1_HUMAN;LIMA1;164077.3;176475.92;133691.28;129062.695;112362.18;80831.586
SRP68_HUMAN;SRP68;77294.055;71472.66;108248.266;40326.754;64327.86;60869.418
CHRD1_HUMAN;CHORDC1;0.0;28103.994;34522.5;0.0;28177.404;24845.977
TBK1_HUMAN;TBK1;0.0;0.0;0.0;0.0;0.0;0.0
SEPT9_HUMAN;SEPTIN9;133605.45;148101.88;120577.07;113763.625;104965.8;121928.06
UBQL2_HUMAN;UBQLN2;55957.555;43723.08;39088.594;33373.92;32077.697;34254.3
STEA1_HUMAN;STEAP1;0.0;0.0;0.0;0.0;0.0;0.0
PCYOX_HUMAN;PCYOX1;82303.99;55181.035;59469.41;95070.81;89437.96;75144.6
LAT2_HUMAN;SLC7A8;194668.12;236090.69;229717.77;0.0;0.0;0.0
DDX20_HUMAN;DDX20;0.0;0.0;0.0;0.0;0.0;0.0
ATS1_HUMAN;ADAMTS1;0.0;0.0;0.0;0.0;0.0;0.0
SHPK_HUMAN;SHPK;0.0;0.0;0.0;0.0;23047.854;0.0
DPP2_HUMAN;DPP7;41665.582;32674.242;39323.902;110922.76;60777.582;40955.9
CEIP2_HUMAN;CEMIP2;0.0;0.0;0.0;0.0;0.0;0.0
UBP25_HUMAN;USP25;0.0;0.0;0.0;0.0;0.0;0.0
NB5R1_HUMAN;CYB5R1;0.0;26539.988;17880.559;74739.77;44712.656;39373.184
S30BP_HUMAN;SAP30BP;0.0;0.0;0.0;0.0;0.0;0.0
PFD2_HUMAN;PFDN2;58020.066;49444.344;61043.29;0.0;0.0;51108.855
S12A6_HUMAN;SLC12A6;0.0;0.0;0.0;0.0;0.0;0.0
NRBP_HUMAN;NRBP1;46859.098;51433.285;64992.176;36535.207;36588.242;40140.31
ENOPH_HUMAN;ENOPH1;35670.906;42313.094;45204.61;42963.418;29281.154;41551.473
FEZ2_HUMAN;FEZ2;0.0;0.0;0.0;0.0;0.0;0.0
NDUAC_HUMAN;NDUFA12;28059.662;27846.59;0.0;0.0;39022.17;49785.91
EI2BD_HUMAN;EIF2B4;186228.8;108176.03;0.0;0.0;181272.0;124242.92
VATH_HUMAN;ATP6V1H;61621.957;69422.32;78390.3;0.0;46490.562;54123.332
PRAF1_HUMAN;RABAC1;0.0;0.0;0.0;0.0;0.0;0.0
IPO11_HUMAN;IPO11;0.0;0.0;0.0;0.0;0.0;20461.092
TR112_HUMAN;TRMT112;56772.062;0.0;64970.49;0.0;0.0;0.0
CBPA4_HUMAN;CPA4;0.0;0.0;0.0;0.0;0.0;0.0
XPO7_HUMAN;XPO7;0.0;41135.71;0.0;0.0;0.0;0.0
LCMT1_HUMAN;LCMT1;0.0;0.0;0.0;0.0;0.0;18666.209
VPS51_HUMAN;VPS51;0.0;0.0;0.0;0.0;0.0;0.0
BAZ1B_HUMAN;BAZ1B;0.0;0.0;0.0;0.0;0.0;0.0
ATIF1_HUMAN;ATP5IF1;0.0;0.0;0.0;0.0;0.0;55338.96
KAD3_HUMAN;AK3;64223.414;41030.05;64710.746;57197.75;56072.39;69821.72
SCOC_HUMAN;SCOC;0.0;24042.45;32289.871;0.0;0.0;0.0
LCAP_HUMAN;LNPEP;38716.61;0.0;0.0;0.0;37164.434;37592.086
PLXA1_HUMAN;PLXNA1;0.0;27321.611;30509.686;0.0;20934.074;0.0
GGT7_HUMAN;GGT7;0.0;0.0;0.0;0.0;0.0;0.0
RABX5_HUMAN;RABGEF1;0.0;0.0;0.0;0.0;0.0;0.0
MSRA_HUMAN;MSRA;0.0;0.0;0.0;0.0;13681.626;22008.697
NAGK_HUMAN;NAGK;103155.36;86079.375;106885.33;83246.06;104662.055;94112.18
ANX10_HUMAN;ANXA10;0.0;0.0;0.0;0.0;0.0;0.0
HACL1_HUMAN;HACL1;0.0;0.0;0.0;0.0;0.0;0.0
TRM6_HUMAN;TRMT6;0.0;0.0;0.0;0.0;0.0;0.0
SH3L2_HUMAN;SH3BGRL2;0.0;0.0;0.0;0.0;0.0;0.0
NGAP_HUMAN;RASAL2;0.0;0.0;0.0;0.0;0.0;0.0
MSPD1_HUMAN;MOSPD1;0.0;0.0;0.0;0.0;0.0;0.0
GNPTG_HUMAN;GNPTG;0.0;0.0;0.0;0.0;0.0;0.0
LAMP5_HUMAN;LAMP5;40467.0;70218.88;83464.74;0.0;0.0;0.0
CMC2_HUMAN;SLC25A13;51422.777;48484.76;53872.953;0.0;0.0;37368.285
DBNL_HUMAN;DBNL;85847.62;75698.266;73278.4;69482.64;85791.34;74190.234
DDX41_HUMAN;DDX41;0.0;0.0;0.0;0.0;0.0;0.0
DCTN4_HUMAN;DCTN4;40168.203;36232.223;36659.89;0.0;41340.36;33300.074
CDC23_HUMAN;CDC23;0.0;0.0;0.0;0.0;0.0;0.0
APC7_HUMAN;ANAPC7;0.0;0.0;0.0;0.0;0.0;0.0
APC4_HUMAN;ANAPC4;0.0;0.0;0.0;0.0;0.0;0.0
ANC2_HUMAN;ANAPC2;0.0;0.0;0.0;0.0;0.0;0.0
HSPB8_HUMAN;HSPB8;0.0;0.0;0.0;0.0;0.0;0.0
GGA2_HUMAN;GGA2;0.0;0.0;0.0;0.0;0.0;0.0
GGA1_HUMAN;GGA1;0.0;0.0;0.0;0.0;0.0;0.0
STML2_HUMAN;STOML2;174850.1;160923.44;138597.31;139204.38;128491.99;148962.0
NAGPA_HUMAN;NAGPA;0.0;0.0;0.0;0.0;0.0;0.0
VPS28_HUMAN;VPS28;27792.32;25807.402;0.0;0.0;34849.344;26069.502
LSM7_HUMAN;LSM7;0.0;0.0;0.0;0.0;0.0;0.0
ZPI_HUMAN;SERPINA10;0.0;0.0;0.0;0.0;0.0;0.0
DBR1_HUMAN;DBR1;0.0;0.0;0.0;0.0;0.0;0.0
JUPI1_HUMAN;JPT1;86451.87;129832.28;113949.84;91934.195;0.0;0.0
FBX3_HUMAN;FBXO3;0.0;0.0;0.0;0.0;0.0;0.0
AKA11_HUMAN;AKAP11;0.0;18277.414;0.0;0.0;19421.002;0.0
MRT4_HUMAN;MRTO4;0.0;248826.4;0.0;0.0;0.0;0.0
TNIK_HUMAN;TNIK;0.0;0.0;0.0;0.0;0.0;0.0
CPSF3_HUMAN;CPSF3;0.0;20372.707;0.0;0.0;0.0;0.0
DP13A_HUMAN;APPL1;40081.133;38864.766;35200.72;47004.64;46873.875;39602.0
OCTC_HUMAN;CROT;0.0;0.0;0.0;0.0;0.0;0.0
BORG2_HUMAN;CDC42EP3;0.0;0.0;0.0;0.0;0.0;0.0
TLK1_HUMAN;TLK1;0.0;0.0;0.0;0.0;0.0;0.0
PARP4_HUMAN;PARP4;42157.152;47376.465;40271.73;37309.312;39885.258;42362.09
NUDT5_HUMAN;NUDT5;99991.52;64959.09;85635.79;93111.3;79349.42;55615.355
MA1B1_HUMAN;MAN1B1;0.0;25273.246;26340.795;0.0;0.0;0.0
RALY_HUMAN;RALY;99962.88;99292.125;70746.625;104053.37;74759.42;64879.285
TF3C4_HUMAN;GTF3C4;0.0;0.0;0.0;0.0;0.0;0.0
ERG28_HUMAN;ERG28;0.0;0.0;0.0;0.0;0.0;0.0
PACN3_HUMAN;PACSIN3;0.0;0.0;0.0;0.0;44762.81;0.0
FBX4_HUMAN;FBXO4;0.0;0.0;0.0;0.0;0.0;0.0
ANGL2_HUMAN;ANGPTL2;0.0;0.0;0.0;0.0;0.0;0.0
ACINU_HUMAN;ACIN1;38991.992;28052.635;42252.793;26237.445;0.0;0.0
AMFR_HUMAN;AMFR;0.0;0.0;0.0;0.0;0.0;0.0
AGO2_HUMAN;AGO2;0.0;0.0;0.0;0.0;0.0;0.0
ITA11_HUMAN;ITGA11;51648.63;55391.69;46108.72;0.0;0.0;0.0
NUP50_HUMAN;NUP50;0.0;0.0;0.0;0.0;0.0;0.0
CDV3_HUMAN;CDV3;79054.766;73769.51;64763.12;0.0;0.0;89077.016
DSE_HUMAN;DSE;0.0;0.0;0.0;0.0;0.0;0.0
BAG5_HUMAN;BAG5;0.0;0.0;0.0;0.0;0.0;0.0
RAB21_HUMAN;RAB21;76232.64;74658.88;91810.51;72048.805;116301.09;115719.36
RB22A_HUMAN;RAB22A;30906.574;26319.71;30921.227;0.0;0.0;39077.633
PNMA2_HUMAN;PNMA2;0.0;0.0;0.0;0.0;0.0;0.0
PSME2_HUMAN;PSME2;142477.44;191194.72;202030.86;166306.89;155538.38;192627.62
DNPEP_HUMAN;DNPEP;71304.15;66982.0;61488.336;47092.652;60965.71;77145.26
RAB23_HUMAN;RAB23;49768.184;40233.555;41384.145;53799.72;51740.38;41327.715
MCTS1_HUMAN;MCTS1;109757.95;143432.38;89876.945;69311.03;101875.54;182683.8
F184B_HUMAN;FAM184B;0.0;0.0;0.0;0.0;0.0;0.0
CCPG1_HUMAN;CCPG1;21875.668;21897.914;0.0;0.0;25990.375;0.0
KDIS_HUMAN;KIDINS220;0.0;0.0;0.0;0.0;0.0;0.0
ASAP1_HUMAN;ASAP1;0.0;21464.36;0.0;0.0;35642.043;0.0
HEG1_HUMAN;HEG1;0.0;0.0;0.0;0.0;0.0;0.0
TBC24_HUMAN;TBC1D24;0.0;0.0;0.0;0.0;0.0;0.0
TPC1_HUMAN;TPCN1;0.0;0.0;0.0;0.0;0.0;0.0
ISY1_HUMAN;ISY1;0.0;0.0;0.0;0.0;0.0;0.0
TTC7A_HUMAN;TTC7A;0.0;0.0;0.0;0.0;0.0;0.0
HECD1_HUMAN;HECTD1;0.0;31401.586;33048.89;0.0;0.0;0.0
COR1C_HUMAN;CORO1C;309600.28;368657.5;333651.25;305767.94;262713.66;246377.11
NOB1_HUMAN;NOB1;0.0;0.0;0.0;0.0;0.0;0.0
ASC_HUMAN;PYCARD;37261.84;45173.684;45351.8;38128.074;0.0;44330.85
TMCO1_HUMAN;TMCO1;0.0;25161.197;21250.15;0.0;0.0;18006.27
EPDR1_HUMAN;EPDR1;0.0;0.0;0.0;0.0;0.0;0.0
NOTC3_HUMAN;NOTCH3;0.0;0.0;0.0;0.0;0.0;0.0
DD19B_HUMAN;DDX19B;0.0;0.0;0.0;0.0;0.0;0.0
NFU1_HUMAN;NFU1;0.0;0.0;0.0;0.0;0.0;0.0
PRP19_HUMAN;PRPF19;72939.31;94393.49;103268.25;70570.07;76733.59;75549.79
SYNP2_HUMAN;SYNPO2;0.0;0.0;0.0;0.0;0.0;0.0
UBQL1_HUMAN;UBQLN1;50689.98;0.0;0.0;0.0;0.0;103156.664
NENF_HUMAN;NENF;57072.195;0.0;31711.625;56389.344;0.0;39260.484
SNX12_HUMAN;SNX12;88281.99;91749.555;79923.36;77382.2;68686.89;91954.65
VPS4A_HUMAN;VPS4A;75106.38;90831.836;76355.56;159870.28;134049.05;74034.74
PCDGK_HUMAN;PCDHGC3;50448.625;58339.97;33352.645;82168.66;0.0;0.0
G3BP2_HUMAN;G3BP2;38657.59;52702.992;49141.625;53944.984;47198.375;41564.793
CHIP_HUMAN;STUB1;38287.6;41211.26;38536.95;30417.861;24824.35;33796.816
PACN2_HUMAN;PACSIN2;79578.836;70818.734;73987.03;61163.78;75702.49;88944.12
MAGD2_HUMAN;MAGED2;0.0;0.0;0.0;0.0;0.0;0.0
SNX7_HUMAN;SNX7;0.0;0.0;0.0;0.0;0.0;0.0
SNX6_HUMAN;SNX6;115441.055;115265.88;95850.93;137454.92;121852.63;107148.93
DUS12_HUMAN;DUSP12;0.0;0.0;0.0;0.0;0.0;0.0
STX8_HUMAN;STX8;39430.906;0.0;55316.9;0.0;0.0;20078.326
SSRG_HUMAN;SSR3;0.0;0.0;52762.562;0.0;0.0;0.0
PSD13_HUMAN;PSMD13;163739.1;135106.34;156025.92;131132.42;117278.53;129304.64
EPCR_HUMAN;PROCR;0.0;0.0;0.0;0.0;0.0;0.0
DIM1_HUMAN;DIMT1;0.0;0.0;0.0;0.0;0.0;0.0
CSN3_HUMAN;COPS3;160546.25;121002.08;195246.52;170530.56;146948.12;138396.19
MINP1_HUMAN;MINPP1;24736.477;32373.002;41292.812;0.0;23771.46;32803.977
RL26L_HUMAN;RPL26L1;0.0;0.0;0.0;0.0;0.0;0.0
WDR3_HUMAN;WDR3;0.0;0.0;0.0;0.0;0.0;0.0
NSF1C_HUMAN;NSFL1C;61015.02;55035.45;44551.83;78085.37;66094.8;50048.953
COG5_HUMAN;COG5;0.0;22062.074;0.0;0.0;31077.36;21855.443
S12A4_HUMAN;SLC12A4;41419.336;30980.021;20334.807;34926.19;60383.0;40484.473
MACF1_HUMAN;MACF1;55864.766;52624.125;56815.38;59256.594;57118.387;55872.902
PP6R1_HUMAN;PPP6R1;0.0;21236.586;17734.32;0.0;21312.076;20302.28
LIMC1_HUMAN;LIMCH1;0.0;0.0;0.0;0.0;0.0;0.0
DOLK_HUMAN;DOLK;0.0;0.0;0.0;0.0;0.0;0.0
TNR6B_HUMAN;TNRC6B;0.0;0.0;0.0;0.0;0.0;0.0
EXOC7_HUMAN;EXOC7;0.0;21787.031;0.0;19067.402;21903.96;27022.592
ZC3H4_HUMAN;ZC3H4;0.0;0.0;63249.973;0.0;0.0;0.0
UBP24_HUMAN;USP24;0.0;0.0;0.0;0.0;0.0;0.0
TBD2B_HUMAN;TBC1D2B;0.0;0.0;0.0;0.0;0.0;0.0
CE164_HUMAN;CEP164;0.0;70763.38;103793.12;0.0;0.0;0.0
XCT_HUMAN;SLC7A11;0.0;0.0;0.0;0.0;0.0;0.0
WASF3_HUMAN;WASF3;0.0;0.0;0.0;0.0;0.0;0.0
MARE3_HUMAN;MAPRE3;0.0;0.0;0.0;0.0;0.0;0.0
HPS5_HUMAN;HPS5;0.0;187376.2;0.0;0.0;0.0;0.0
COR2B_HUMAN;CORO2B;0.0;0.0;0.0;0.0;0.0;0.0
SHOC2_HUMAN;SHOC2;0.0;17451.178;0.0;0.0;0.0;0.0
SRRM2_HUMAN;SRRM2;0.0;0.0;82190.74;0.0;0.0;0.0
PA2G4_HUMAN;PA2G4;98859.234;110969.03;105591.51;110206.3;152806.86;129942.586
BAIP2_HUMAN;BAIAP2;0.0;0.0;0.0;0.0;0.0;0.0
SMC3_HUMAN;SMC3;0.0;16612.867;0.0;0.0;0.0;0.0
CHM2B_HUMAN;CHMP2B;0.0;0.0;0.0;0.0;0.0;0.0
TRPC6_HUMAN;TRPC6;0.0;0.0;0.0;0.0;0.0;0.0
MTMR6_HUMAN;MTMR6;0.0;0.0;0.0;0.0;0.0;0.0
NIP7_HUMAN;NIP7;0.0;27770.271;0.0;0.0;0.0;0.0
GLCNE_HUMAN;GNE;0.0;14719.84;0.0;0.0;0.0;14372.493
RTRAF_HUMAN;RTRAF;98135.89;126690.46;113629.83;114476.055;148838.7;137911.83
RUVB2_HUMAN;RUVBL2;116081.77;102081.0;109250.9;103456.445;123030.984;110571.164
PIN4_HUMAN;PIN4;0.0;0.0;0.0;0.0;0.0;0.0
HIG1A_HUMAN;HIGD1A;0.0;0.0;0.0;0.0;48908.594;21009.639
AKT3_HUMAN;AKT3;0.0;0.0;0.0;0.0;0.0;0.0
POMP_HUMAN;POMP;0.0;0.0;0.0;0.0;0.0;0.0
CHKB_HUMAN;CHKB;0.0;0.0;0.0;0.0;0.0;0.0
EIF3L_HUMAN;EIF3L;112760.57;108339.42;130897.78;74100.516;82364.305;107636.57
PLAP_HUMAN;PLAA;64230.633;63280.816;80889.07;57526.6;36026.344;58650.703
RUVB1_HUMAN;RUVBL1;113802.61;76573.01;94305.88;71542.68;105121.414;86747.984
NUDC_HUMAN;NUDC;76942.945;86627.87;81110.08;100949.914;89246.84;81394.336
BCS1_HUMAN;BCS1L;0.0;0.0;0.0;0.0;15862.676;0.0
VDAC3_HUMAN;VDAC3;139023.53;104181.586;109829.234;123177.72;130825.36;103623.21
COF2_HUMAN;CFL2;236406.16;162632.7;178247.52;261810.1;250539.84;159730.92
ERGI3_HUMAN;ERGIC3;0.0;137411.2;0.0;0.0;0.0;0.0
SYFA_HUMAN;FARSA;54450.887;57582.215;51784.04;71582.06;57426.51;70014.27
ITM2B_HUMAN;ITM2B;70199.055;44664.87;0.0;0.0;0.0;32929.363
RT33_HUMAN;MRPS33;0.0;0.0;0.0;0.0;0.0;0.0
DRG1_HUMAN;DRG1;40784.145;27826.635;56119.8;22159.453;25845.715;32702.037
TPPC4_HUMAN;TRAPPC4;0.0;0.0;0.0;0.0;0.0;0.0
NCKP1_HUMAN;NCKAP1;43187.953;36393.1;41810.75;54565.93;41935.547;22765.012
CNPY2_HUMAN;CNPY2;96062.99;82841.586;76645.266;84181.555;106627.875;76881.85
IPKG_HUMAN;PKIG;0.0;0.0;0.0;0.0;0.0;0.0
EXOG_HUMAN;EXOG;0.0;0.0;0.0;0.0;0.0;0.0
CAH5B_HUMAN;CA5B;0.0;0.0;0.0;0.0;0.0;0.0
S35A3_HUMAN;SLC35A3;0.0;0.0;0.0;0.0;0.0;0.0
EXC6B_HUMAN;EXOC6B;0.0;46837.176;0.0;99798.47;94114.21;40420.438
AKAP2_HUMAN;AKAP2;124949.79;122294.78;94528.164;95683.695;108803.14;131217.12
MA2B2_HUMAN;MAN2B2;0.0;18080.473;0.0;0.0;0.0;0.0
OFUT2_HUMAN;POFUT2;25444.604;22891.4;27173.002;42045.2;0.0;30554.725
DLGP4_HUMAN;DLGAP4;0.0;26408.082;0.0;0.0;0.0;0.0
ST38L_HUMAN;STK38L;0.0;0.0;0.0;0.0;0.0;0.0
NISCH_HUMAN;NISCH;0.0;0.0;0.0;0.0;0.0;0.0
NTNG1_HUMAN;NTNG1;0.0;0.0;0.0;0.0;0.0;0.0
SIK3_HUMAN;SIK3;0.0;0.0;0.0;0.0;0.0;0.0
RRP44_HUMAN;DIS3;0.0;0.0;0.0;0.0;0.0;0.0
TPPC8_HUMAN;TRAPPC8;0.0;0.0;0.0;0.0;0.0;0.0
RCL1_HUMAN;RCL1;0.0;0.0;0.0;0.0;0.0;0.0
GSTK1_HUMAN;GSTK1;90129.164;90409.14;64085.223;115539.38;105310.02;100648.89
LTOR2_HUMAN;LAMTOR2;64133.906;0.0;60635.17;0.0;0.0;0.0
RT28_HUMAN;MRPS28;0.0;0.0;30241.625;0.0;0.0;0.0
COA3_HUMAN;COA3;124137.84;47520.43;0.0;0.0;0.0;0.0
RT17_HUMAN;MRPS17;0.0;39988.777;0.0;0.0;0.0;0.0
RT07_HUMAN;MRPS7;48818.516;43084.793;0.0;0.0;0.0;50669.33
CRYL1_HUMAN;CRYL1;0.0;0.0;0.0;0.0;0.0;0.0
TMA7_HUMAN;TMA7;24012.28;28182.584;23451.348;0.0;0.0;0.0
PDIP2_HUMAN;POLDIP2;20117.422;27196.502;25591.22;30612.158;23588.184;0.0
AP3M1_HUMAN;AP3M1;28154.58;25064.469;0.0;0.0;28213.854;21057.607
MAN1_HUMAN;LEMD3;0.0;0.0;0.0;0.0;0.0;0.0
CHSP1_HUMAN;CARHSP1;83265.2;70219.46;94154.03;64414.047;71527.53;65283.477
COG6_HUMAN;COG6;51105.465;83949.0;91030.45;0.0;0.0;0.0
TR150_HUMAN;THRAP3;47991.395;54183.645;62565.133;0.0;0.0;36198.207
WBP11_HUMAN;WBP11;0.0;31227.008;0.0;0.0;0.0;0.0
NOP58_HUMAN;NOP58;41340.9;61171.074;38619.914;0.0;41919.883;45849.03
GIT1_HUMAN;GIT1;0.0;0.0;0.0;0.0;0.0;0.0
AR2BP_HUMAN;ARL2BP;0.0;0.0;0.0;0.0;0.0;0.0
SGT1_HUMAN;SUGT1;41153.215;52266.754;45143.164;50879.855;51391.43;43137.457
SYYM_HUMAN;YARS2;0.0;0.0;0.0;0.0;0.0;0.0
NAGA_HUMAN;AMDHD2;31257.547;40300.086;24822.238;38848.348;54890.336;36927.223
ACOT9_HUMAN;ACOT9;73224.61;105105.03;77685.79;109579.24;95469.805;114565.29
NOSIP_HUMAN;NOSIP;0.0;0.0;0.0;0.0;0.0;0.0
DEOC_HUMAN;DERA;0.0;32055.941;0.0;73233.664;49183.152;0.0
MEMO1_HUMAN;MEMO1;26753.111;22667.904;29028.85;0.0;31977.574;22652.943
TMX2_HUMAN;TMX2;0.0;0.0;0.0;0.0;134318.12;0.0
LSM2_HUMAN;LSM2;60049.098;49370.16;42853.254;43164.145;90514.08;47600.453
SNX24_HUMAN;SNX24;0.0;0.0;0.0;0.0;0.0;0.0
SHLB1_HUMAN;SH3GLB1;65341.72;65991.15;68789.74;69562.14;73779.24;80558.43
CAB39_HUMAN;CAB39;26023.947;23346.75;0.0;0.0;35501.387;37052.434
LC7L2_HUMAN;LUC7L2;59992.617;54917.195;61200.984;87568.76;0.0;47641.31
UB2J1_HUMAN;UBE2J1;0.0;0.0;0.0;0.0;0.0;0.0
DHRS7_HUMAN;DHRS7;78775.77;47079.477;39162.78;72468.48;68593.336;78289.27
RT02_HUMAN;MRPS2;0.0;0.0;0.0;0.0;0.0;0.0
PHOCN_HUMAN;MOB4;41318.51;61647.91;59222.605;0.0;73484.5;65474.664
SBDS_HUMAN;SBDS;116368.65;115838.945;105847.945;131049.87;137866.6;137365.77
TMED5_HUMAN;TMED5;0.0;38174.246;0.0;0.0;32382.47;50373.234
EXOS1_HUMAN;EXOSC1;0.0;0.0;0.0;0.0;0.0;0.0
TMED7_HUMAN;TMED7;159814.89;108316.56;147772.05;76553.375;110316.39;127307.44
SF3B6_HUMAN;SF3B6;26047.455;0.0;0.0;0.0;18891.822;0.0
EMC9_HUMAN;EMC9;0.0;0.0;0.0;0.0;0.0;0.0
RM11_HUMAN;MRPL11;43050.96;0.0;0.0;0.0;0.0;0.0
ORN_HUMAN;REXO2;160113.02;209105.4;208576.81;103559.56;186508.48;246530.45
NOP16_HUMAN;NOP16;36068.69;0.0;36314.4;0.0;0.0;0.0
TPRKB_HUMAN;TPRKB;0.0;38108.977;24328.852;48284.83;0.0;0.0
RNF11_HUMAN;RNF11;0.0;0.0;0.0;0.0;0.0;0.0
PPIL1_HUMAN;PPIL1;36937.01;40410.973;0.0;26943.504;35581.957;48226.418
MED31_HUMAN;MED31;0.0;0.0;0.0;0.0;0.0;0.0
UFC1_HUMAN;UFC1;59923.25;44900.14;55641.766;0.0;0.0;38861.31
CIA2B_HUMAN;CIAO2B;0.0;0.0;0.0;0.0;0.0;0.0
