Protein.ID;Gene;ADSCs_c_111 MaxLFQ Intensity;ADSCs_c_1531 MaxLFQ Intensity;ADSCs_c_38 MaxLFQ Intensity;ADSCs_c_45 MaxLFQ Intensity;ADSCs_d_111 MaxLFQ Intensity;ADSCs_d_1531 MaxLFQ Intensity;ADSCs_d_38 MaxLFQ Intensity;ADSCs_d_45 MaxLFQ Intensity
UBL5_HUMAN;UBL5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP12C_HUMAN;PPP1R12C;36288.387;0.0;20983.752;0.0;23520.342;0.0;0.0;0.0
PG12A_HUMAN;PLA2G12A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EDEM3_HUMAN;EDEM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIBA1_HUMAN;NIBAN1;69683.91;71865.33;82623.05;100149.44;20762.98;0.0;0.0;0.0
UBXN6_HUMAN;UBXN6;47015.402;79372.03;49845.734;0.0;0.0;0.0;0.0;0.0
UCK2_HUMAN;UCK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
API5_HUMAN;API5;58754.266;76511.88;73726.49;66891.25;69031.27;82612.99;77831.945;62486.01
DPY30_HUMAN;DPY30;38691.504;70415.66;72099.586;62813.66;21125.371;64409.02;81970.95;39689.734
TRIM5_HUMAN;TRIM5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TRIM4_HUMAN;TRIM4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K1C23_HUMAN;KRT23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FTO_HUMAN;FTO;43359.72;101455.53;74152.67;0.0;42755.6;105380.766;98965.53;66404.59
ZDHC5_HUMAN;ZDHHC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TNG6_HUMAN;TANGO6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TB182_HUMAN;TNKS1BP1;60155.316;63416.047;60317.816;59111.02;51278.47;47651.94;43507.41;57139.105
UBE2O_HUMAN;UBE2O;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZY11B_HUMAN;ZYG11B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TANC1_HUMAN;TANC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPT1_HUMAN;SELENOI;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LNP_HUMAN;LNPK;44532.637;40263.56;43005.996;48525.957;50292.17;55380.824;59529.26;44473.19
TTYH3_HUMAN;TTYH3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WDR12_HUMAN;WDR12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
YIPF3_HUMAN;YIPF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDEL1_HUMAN;NDEL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CT027_HUMAN;C20orf27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PITH1_HUMAN;PITHD1;22472.775;0.0;0.0;0.0;20614.105;0.0;23801.105;0.0
COMD5_HUMAN;COMMD5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDX24_HUMAN;DDX24;0.0;0.0;0.0;0.0;0.0;0.0;21143.436;0.0
WDR61_HUMAN;WDR61;51431.906;48255.07;45008.137;54406.547;47934.23;53296.938;63939.906;55619.945
SLIRP_HUMAN;SLIRP;65863.664;74659.67;68703.99;67306.34;57349.656;73176.46;83601.08;69462.766
SRR_HUMAN;SRR;21994.459;0.0;24963.441;10883.671;22096.174;0.0;22815.36;27167.072
CC90B_HUMAN;CCDC90B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIF3L_HUMAN;NIF3L1;0.0;0.0;29222.22;31130.324;44850.87;43517.863;53531.883;38380.348
MCLN1_HUMAN;MCOLN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTDS1_HUMAN;CTDSP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WWTR1_HUMAN;WWTR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFF_HUMAN;MFF;23911.068;28007.31;29033.805;23855.55;28645.936;32331.209;0.0;0.0
NAA50_HUMAN;NAA50;28229.414;29087.61;33859.29;33902.008;28740.82;0.0;22528.012;32368.545
UBA5_HUMAN;UBA5;31344.062;29288.1;31095.123;44906.453;26650.88;39364.95;37261.367;0.0
LHPP_HUMAN;LHPP;47121.094;88175.97;40521.547;68635.32;33858.93;46735.77;0.0;42625.996
NACA2_HUMAN;NACA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MFR1L_HUMAN;MTFR1L;0.0;58749.27;0.0;0.0;0.0;0.0;0.0;50232.4
T126A_HUMAN;TMEM126A;0.0;0.0;0.0;0.0;55738.434;58567.832;54128.953;41243.566
PAIP1_HUMAN;PAIP1;66485.03;0.0;77306.27;55455.848;97161.89;82740.56;83215.33;129757.54
LSG1_HUMAN;LSG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
F107B_HUMAN;FAM107B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NAT10_HUMAN;NAT10;0.0;32107.777;27278.105;23414.51;24046.63;39891.55;36077.0;33082.496
COMD4_HUMAN;COMMD4;34157.49;48330.707;41871.72;38784.27;36446.938;39530.37;42642.688;43450.168
KLC2_HUMAN;KLC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CRLD2_HUMAN;CRISPLD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ILKAP_HUMAN;ILKAP;0.0;0.0;18009.49;0.0;0.0;20448.422;26720.68;0.0
XRN2_HUMAN;XRN2;0.0;0.0;29413.564;33530.24;30065.365;47053.055;41659.152;0.0
TOLIP_HUMAN;TOLLIP;52073.027;0.0;0.0;0.0;36931.13;0.0;0.0;47572.453
SHRPN_HUMAN;SHARPIN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAR12_HUMAN;PARP12;0.0;0.0;173850.78;202271.77;49529.99;0.0;0.0;172086.56
CSTFT_HUMAN;CSTF2T;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB6C_HUMAN;RAB6C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5NT3A_HUMAN;NT5C3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HDHD2_HUMAN;HDHD2;0.0;32856.586;32020.377;0.0;35421.914;45606.574;42548.36;64224.53
GBRL1_HUMAN;GABARAPL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDX47_HUMAN;DDX47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MAGT1_HUMAN;MAGT1;0.0;71819.79;74273.26;126002.58;0.0;86679.72;97598.375;0.0
RAB1B_HUMAN;RAB1B;114541.4;101400.77;118065.59;82375.4;114048.22;85391.23;89946.44;83446.46
RM18_HUMAN;MRPL18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSYL1_HUMAN;TSPYL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CK054_HUMAN;C11orf54;39347.62;60064.895;48251.867;0.0;40738.062;51177.58;55105.74;52235.875
OSBL5_HUMAN;OSBPL5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SIL1_HUMAN;SIL1;54349.703;86579.836;53609.016;0.0;34969.617;0.0;25547.516;47657.957
APC1_HUMAN;ANAPC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
I2BPL_HUMAN;IRF2BPL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GL8D2_HUMAN;GLT8D2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UN93B_HUMAN;UNC93B1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPC6_HUMAN;POLR3F;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUCKS_HUMAN;NUCKS1;47570.234;0.0;13609.394;0.0;0.0;0.0;0.0;0.0
TMX4_HUMAN;TMX4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KI13A_HUMAN;KIF13A;0.0;0.0;0.0;18040.766;0.0;0.0;0.0;0.0
ASCC2_HUMAN;ASCC2;0.0;0.0;0.0;28898.893;0.0;0.0;0.0;0.0
WNT5B_HUMAN;WNT5B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ISCU_HUMAN;ISCU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATG5_HUMAN;ATG5;0.0;0.0;20738.54;0.0;20071.291;0.0;0.0;0.0
WDR13_HUMAN;WDR13;40833.773;0.0;57550.395;0.0;0.0;0.0;0.0;30551.133
EHD4_HUMAN;EHD4;48997.68;35340.355;38115.844;30099.049;49423.24;33694.86;35332.547;0.0
CA021_HUMAN;C1orf21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VP33B_HUMAN;VPS33B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VPS16_HUMAN;VPS16;0.0;35043.863;28446.096;36377.59;24423.357;19676.775;26610.092;57907.14
VPS11_HUMAN;VPS11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SH3L3_HUMAN;SH3BGRL3;574982.5;591383.6;528068.1;689318.5;455009.03;510175.84;469676.44;338166.16
GAN_HUMAN;GAN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TARA_HUMAN;TRIOBP;52331.465;59730.727;46865.516;38269.832;39898.453;44970.758;45981.0;47317.324
3BHS7_HUMAN;HSD3B7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLK_HUMAN;SLK;37697.777;45339.18;40148.098;44168.625;44852.344;47900.824;50647.883;55961.52
PPIL3_HUMAN;PPIL3;62775.043;51843.21;40726.105;37223.92;41775.496;35107.32;32763.523;52779.38
S38A1_HUMAN;SLC38A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDCL3_HUMAN;PDCL3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IF3M_HUMAN;MTIF3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TAOK3_HUMAN;TAOK3;0.0;0.0;78387.24;0.0;0.0;0.0;0.0;0.0
TMM60_HUMAN;TMEM60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBGPR_HUMAN;RAB3GAP2;47178.15;50411.727;51167.824;36080.875;47162.535;45469.125;40502.07;41180.336
DPH5_HUMAN;DPH5;0.0;0.0;15792.348;0.0;0.0;21382.408;0.0;0.0
DHX36_HUMAN;DHX36;0.0;0.0;28154.982;26736.797;25631.781;34359.344;33465.617;0.0
IPYR2_HUMAN;PPA2;45770.84;65385.773;61314.848;59892.895;62207.867;72549.76;68888.3;58212.453
SPNS1_HUMAN;SPNS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RM46_HUMAN;MRPL46;0.0;0.0;0.0;0.0;0.0;0.0;30764.273;0.0
S12A5_HUMAN;SLC12A5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PININ_HUMAN;PNN;42228.492;44803.88;36402.555;32214.26;22705.623;0.0;0.0;0.0
TM245_HUMAN;TMEM245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PABP3_HUMAN;PABPC3;222429.45;224256.47;236914.48;221187.08;189910.27;240902.95;225889.81;270747.2
BACD3_HUMAN;KCTD10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CK068_HUMAN;C11orf68;48595.53;51410.793;40633.66;37822.57;43251.3;43514.49;37751.69;0.0
GHITM_HUMAN;GHITM;31058.428;0.0;22567.768;21597.629;30633.135;0.0;0.0;0.0
BOLA2_HUMAN;BOLA2;61880.55;44461.86;52480.082;63438.48;60237.727;58486.215;53973.81;58004.94
TXNIP_HUMAN;TXNIP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TMX1_HUMAN;TMX1;119562.18;151774.33;124767.24;157200.98;116871.56;144499.48;145514.2;125613.47
GCP60_HUMAN;ACBD3;40459.65;39082.22;41753.684;40569.49;48032.945;68294.18;68954.68;55991.24
BORG4_HUMAN;CDC42EP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TPK1_HUMAN;TPK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTN23_HUMAN;PTPN23;0.0;27733.885;28065.244;25413.129;31606.861;0.0;39366.83;0.0
UN45A_HUMAN;UNC45A;0.0;17392.52;26479.479;31526.55;34511.42;49160.805;58969.934;0.0
PPDPF_HUMAN;PPDPF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DNJC5_HUMAN;DNAJC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CA198_HUMAN;C1orf198;174825.62;54797.285;56960.848;131174.17;35619.926;0.0;0.0;60825.02
CHM4B_HUMAN;CHMP4B;96754.086;73702.1;78987.58;72277.4;85777.68;87761.54;82673.01;91068.66
RWDD1_HUMAN;RWDD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FN3K_HUMAN;FN3K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OFUT1_HUMAN;POFUT1;76788.03;89630.71;91975.055;87675.555;85445.4;81653.836;95429.86;70233.164
PIGU_HUMAN;PIGU;0.0;0.0;0.0;0.0;0.0;47513.527;40010.918;0.0
MLP3A_HUMAN;MAP1LC3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IFG15_HUMAN;TOR1AIP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WNK1_HUMAN;WNK1;0.0;0.0;0.0;0.0;0.0;49836.41;0.0;0.0
AMPB_HUMAN;RNPEP;64945.875;55240.223;68896.0;75243.89;65850.19;66589.34;78870.1;56490.81
GLP3L_HUMAN;GOLPH3L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GOLP3_HUMAN;GOLPH3;32102.348;33965.37;38179.48;54680.645;28301.121;55483.945;76188.85;27418.783
TBB1_HUMAN;TUBB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GAPR1_HUMAN;GLIPR2;70942.15;59351.22;61976.887;72090.03;39338.285;0.0;41308.66;37184.465
SENP3_HUMAN;SENP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OSBL3_HUMAN;OSBPL3;0.0;0.0;28920.03;0.0;0.0;0.0;21552.156;0.0
RGCC_HUMAN;RGCC;0.0;0.0;0.0;0.0;0.0;22231.736;32276.049;0.0
CAPAM_HUMAN;PCIF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ALG2_HUMAN;ALG2;53540.47;53805.82;55435.574;0.0;40687.223;68469.92;0.0;0.0
HEAT1_HUMAN;HEATR1;0.0;0.0;23367.428;21022.88;0.0;15012.8955;18619.53;0.0
RABE2_HUMAN;RABEP2;50738.746;73255.695;51310.39;0.0;25710.486;0.0;33939.6;0.0
CDCP1_HUMAN;CDCP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BICC1_HUMAN;BICC1;0.0;20848.984;0.0;0.0;0.0;0.0;0.0;0.0
CLMP_HUMAN;CLMP;0.0;0.0;31669.457;0.0;0.0;0.0;0.0;0.0
CCD86_HUMAN;CCDC86;0.0;0.0;117294.2;0.0;0.0;0.0;0.0;0.0
OPA3_HUMAN;OPA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACSS3_HUMAN;ACSS3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NOL6_HUMAN;NOL6;0.0;0.0;0.0;19188.385;0.0;22807.459;0.0;0.0
YTDC2_HUMAN;YTHDC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AZI2_HUMAN;AZI2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ES8L2_HUMAN;EPS8L2;37239.145;0.0;0.0;22440.322;0.0;22289.623;27429.666;0.0
RPAP3_HUMAN;RPAP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BCAS3_HUMAN;BCAS3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ALG9_HUMAN;ALG9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LDAH_HUMAN;LDAH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANTR1_HUMAN;ANTXR1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WDR55_HUMAN;WDR55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RANB3_HUMAN;RANBP3;44377.043;34500.383;30564.357;0.0;0.0;0.0;0.0;0.0
GREM2_HUMAN;GREM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCTP1_HUMAN;DCTPP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SH24A_HUMAN;SH2D4A;39605.41;31557.0;40328.188;32941.5;0.0;0.0;0.0;0.0
PEAK1_HUMAN;PEAK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPF2_HUMAN;RPF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SYNCI_HUMAN;SYNC;0.0;35299.863;0.0;0.0;0.0;0.0;0.0;0.0
DOCK5_HUMAN;DOCK5;0.0;0.0;45830.75;0.0;0.0;0.0;23688.967;0.0
CH033_HUMAN;C8orf33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AT133_HUMAN;ATP13A3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VISTA_HUMAN;VSIR;0.0;39872.832;0.0;0.0;0.0;0.0;0.0;0.0
PGES2_HUMAN;PTGES2;0.0;0.0;20838.896;29142.059;19880.617;19034.326;0.0;30988.389
PHAX_HUMAN;PHAX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBE2Z_HUMAN;UBE2Z;33294.53;30440.568;30563.637;30478.7;34624.125;20547.709;23292.225;0.0
GEMI7_HUMAN;GEMIN7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ACAD9_HUMAN;ACAD9;0.0;0.0;37438.934;29163.346;35047.508;44368.734;49322.027;0.0
NT5D2_HUMAN;NT5DC2;0.0;0.0;0.0;0.0;25150.754;23020.219;0.0;0.0
MET7A_HUMAN;METTL7A;0.0;39965.0;17557.205;0.0;54506.902;114485.72;102150.0;50499.566
MINY3_HUMAN;MINDY3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MOB1A_HUMAN;MOB1A;61137.082;64220.44;71550.055;43443.535;61141.402;58141.902;60525.152;55324.39
AKTIP_HUMAN;AKTIP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GORS2_HUMAN;GORASP2;90952.18;0.0;51222.004;46983.938;65592.26;39714.633;33613.777;67459.08
ZWILC_HUMAN;ZWILCH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
JUPI2_HUMAN;JPT2;35722.477;30692.996;27267.586;29696.096;0.0;0.0;0.0;0.0
RN121_HUMAN;RNF121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GHC1_HUMAN;SLC25A22;0.0;0.0;0.0;0.0;0.0;0.0;17143.035;0.0
QTRT2_HUMAN;QTRT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WDR54_HUMAN;WDR54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARMT1_HUMAN;ARMT1;0.0;23671.76;22696.064;25330.223;0.0;28176.209;32869.824;0.0
CNO10_HUMAN;CNOT10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRC40_HUMAN;LRRC40;0.0;0.0;0.0;0.0;24580.543;0.0;0.0;0.0
SFXN1_HUMAN;SFXN1;38724.875;79181.77;49457.875;69926.03;57308.934;111653.62;97477.39;81351.72
SPE39_HUMAN;VIPAS39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VP37B_HUMAN;VPS37B;0.0;0.0;32534.834;0.0;35123.266;0.0;0.0;50595.66
RM44_HUMAN;MRPL44;0.0;37843.477;27477.719;27688.197;43756.066;54064.887;49459.12;38460.004
CSN7B_HUMAN;COPS7B;84682.92;0.0;79596.71;0.0;52324.906;0.0;81454.945;0.0
NHEJ1_HUMAN;NHEJ1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELP3_HUMAN;ELP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPA2_HUMAN;POLR1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KT3K_HUMAN;FN3KRP;40423.973;52939.3;27093.62;0.0;35514.99;49989.53;0.0;44881.91
TBC17_HUMAN;TBC1D17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAHM2_HUMAN;CALHM2;0.0;38236.19;30794.816;26805.186;0.0;23376.469;23405.283;13427.931
SYCM_HUMAN;CARS2;0.0;0.0;19180.193;0.0;0.0;9895.026;16100.163;0.0
PPCS_HUMAN;PPCS;0.0;0.0;0.0;0.0;22584.578;0.0;0.0;0.0
SUCHY_HUMAN;SUGCT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NMNA1_HUMAN;NMNAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NJMU_HUMAN;C17orf75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SIAE_HUMAN;SIAE;41458.223;48550.895;35288.47;31018.691;19147.92;30105.893;36069.125;30741.947
PKHA5_HUMAN;PLEKHA5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RENT2_HUMAN;UPF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GBB4_HUMAN;GNB4;44281.35;36059.047;26497.705;30562.83;42296.918;29794.307;0.0;59166.62
XPO5_HUMAN;XPO5;16986.088;0.0;24815.48;26149.8;21192.72;17251.824;13153.04;0.0
GRPE1_HUMAN;GRPEL1;70286.66;55868.85;64252.793;68579.46;59700.56;73517.336;63060.754;72206.31
MYG1_HUMAN;MYG1;65906.555;62570.016;73346.484;80235.07;59656.4;66983.75;63853.547;53507.617
RISC_HUMAN;SCPEP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYBP_HUMAN;CACYBP;182253.36;209165.28;185907.17;198898.2;139083.42;191262.48;186690.72;155676.66
RRAGC_HUMAN;RRAGC;28218.354;0.0;33789.305;35303.785;23459.121;0.0;22106.193;0.0
RDH14_HUMAN;RDH14;0.0;30405.885;40310.668;47779.996;31439.979;40770.895;51663.41;0.0
PARVB_HUMAN;PARVB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLRKT_HUMAN;PLGRKT;136034.03;0.0;0.0;0.0;138501.31;0.0;0.0;0.0
NMRL1_HUMAN;NMRAL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S38AA_HUMAN;SLC38A10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TM165_HUMAN;TMEM165;0.0;0.0;30859.578;30675.082;48746.87;55141.207;56899.195;42203.168
EMAL4_HUMAN;EML4;57324.47;81131.664;77356.445;59105.574;73980.74;99054.27;75686.516;71045.734
MRM3_HUMAN;MRM3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ZBT20_HUMAN;ZBTB20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPON1_HUMAN;SPON1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MCCB_HUMAN;MCCC2;0.0;0.0;19279.998;0.0;28781.584;35225.125;52238.66;40257.613
NCOA5_HUMAN;NCOA5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EPG5_HUMAN;EPG5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MOV10_HUMAN;MOV10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MET14_HUMAN;METTL14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANKH_HUMAN;ANKH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAT1L_HUMAN;VAT1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCD18_HUMAN;PCDH18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGAP6_HUMAN;PGAP6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPN1_HUMAN;GPN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SDF2L_HUMAN;SDF2L1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD248_HUMAN;CD248;58817.79;69461.89;52992.348;62876.43;46792.6;0.0;0.0;49639.984
PREB_HUMAN;PREB;0.0;31880.607;35648.04;0.0;0.0;0.0;21884.361;28134.37
SRA1_HUMAN;SRA1;0.0;0.0;0.0;30484.244;0.0;0.0;0.0;0.0
AT131_HUMAN;ATP13A1;37581.9;31144.879;39385.91;29308.557;32251.85;37482.95;32199.38;0.0
GOPC_HUMAN;GOPC;0.0;0.0;22915.666;27644.555;29580.035;0.0;0.0;24536.53
RM47_HUMAN;MRPL47;0.0;0.0;0.0;0.0;0.0;30906.36;33417.832;0.0
CHM1A_HUMAN;CHMP1A;41898.582;48134.047;0.0;0.0;38120.438;21789.967;26187.732;0.0
TM9S3_HUMAN;TM9SF3;69033.7;76921.086;84990.98;60706.812;74184.44;86201.086;87419.734;59984.97
APMAP_HUMAN;APMAP;104116.66;140368.05;138729.02;143114.6;129332.86;172953.92;165298.25;124015.13
WDR6_HUMAN;WDR6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABCB6_HUMAN;ABCB6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARFG3_HUMAN;ARFGAP3;62480.195;59216.465;63465.973;54744.41;46923.97;41997.61;0.0;58778.73
HM20A_HUMAN;HMG20A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAB18_HUMAN;RAB18;69759.26;40688.977;50020.04;54522.707;84303.414;39501.71;46597.92;62121.375
SSU72_HUMAN;SSU72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VTA1_HUMAN;VTA1;50662.484;56689.203;58556.07;55995.766;50770.023;46609.14;56873.457;47038.848
SYSM_HUMAN;SARS2;0.0;0.0;0.0;0.0;0.0;0.0;23092.934;0.0
TNR12_HUMAN;TNFRSF12A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RT30_HUMAN;MRPS30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DLRB1_HUMAN;DYNLRB1;295904.38;199785.98;218071.73;226534.48;242482.44;171366.94;137937.64;281348.5
EMC7_HUMAN;EMC7;41203.12;37410.54;40096.336;32409.6;41018.1;0.0;0.0;44183.926
ENY2_HUMAN;ENY2;31808.512;32767.598;29838.904;23693.342;29235.844;0.0;0.0;33894.703
EXOS4_HUMAN;EXOSC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NOP10_HUMAN;NOP10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CD320_HUMAN;CD320;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OSGEP_HUMAN;OSGEP;0.0;0.0;0.0;0.0;0.0;36453.793;48309.684;0.0
INO1_HUMAN;ISYNA1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCP1A_HUMAN;DCP1A;0.0;168234.14;0.0;0.0;0.0;0.0;0.0;0.0
ACO13_HUMAN;ACOT13;31897.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MED4_HUMAN;MED4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
