Protein.ID;Gene;PDLSCs_c_12 MaxLFQ Intensity;PDLSCs_c_16 MaxLFQ Intensity;PDLSCs_c_23 MaxLFQ Intensity;PDLSCs_c_38 MaxLFQ Intensity;PDLSCs_d_12 MaxLFQ Intensity;PDLSCs_d_16 MaxLFQ Intensity;PDLSCs_d_23 MaxLFQ Intensity;PDLSCs_d_38 MaxLFQ Intensity
LYRIC_HUMAN;MTDH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KTN1_HUMAN;KTN1;145420.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITIH5_HUMAN;ITIH5;0.0;128729.29;0.0;0.0;0.0;0.0;0.0;0.0
THOC4_HUMAN;ALYREF;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C163A_HUMAN;CD163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SERC5_HUMAN;SERINC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAND1_HUMAN;CAND1;50428.8;0.0;73109.914;0.0;0.0;0.0;0.0;0.0
FJX1_HUMAN;FJX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HOOK3_HUMAN;HOOK3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T200A_HUMAN;TMEM200A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRP11_HUMAN;LRP11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OSTM1_HUMAN;OSTM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPA9_HUMAN;SERPINA9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CARM1_HUMAN;CARM1;42400.848;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIT1_HUMAN;NIT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FRAS1_HUMAN;FRAS1;0.0;252692.52;0.0;239173.23;313790.4;98550.52;0.0;188084.75
XYLT1_HUMAN;XYLT1;41958.715;150534.27;127182.305;183756.34;223623.75;90149.734;229851.55;112968.02
K2C73_HUMAN;KRT73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STX12_HUMAN;STX12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HORN_HUMAN;HRNR;56569.207;98538.26;99703.16;102852.555;87782.984;118517.38;125260.4;58215.555
AEBP1_HUMAN;AEBP1;493715.25;271499.3;407879.62;418201.75;379376.2;396183.06;389269.97;390234.9
EGFL6_HUMAN;EGFL6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLD3_HUMAN;PLD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRR15_HUMAN;PRR15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUDC3_HUMAN;NUDCD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AHNK2_HUMAN;AHNAK2;98197.7;0.0;0.0;0.0;0.0;82678.14;0.0;0.0
CCD50_HUMAN;CCDC50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLIK4_HUMAN;SLITRK4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTL2_HUMAN;SLC44A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WDFY1_HUMAN;WDFY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NXP20_HUMAN;FAM114A1;40225.195;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GCC2_HUMAN;GCC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SULF2_HUMAN;SULF2;0.0;0.0;119490.234;0.0;0.0;0.0;0.0;0.0
SULF1_HUMAN;SULF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCUB3_HUMAN;SCUBE3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DJC10_HUMAN;DNAJC10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MIRO2_HUMAN;RHOT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FA20C_HUMAN;FAM20C;113318.51;172949.34;81322.42;124914.734;147635.0;77506.62;0.0;61621.21
MSRB3_HUMAN;MSRB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PALM2_HUMAN;PALM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EXOC8_HUMAN;EXOC8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A16A1_HUMAN;ALDH16A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABI1_HUMAN;ABI1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPART_HUMAN;SPART;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SHSA5_HUMAN;SHISA5;0.0;147183.8;110252.68;124770.62;0.0;0.0;166511.97;0.0
CCAR2_HUMAN;CCAR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRC47_HUMAN;LRRC47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K2C78_HUMAN;KRT78;48609.113;0.0;107478.73;124427.32;0.0;68829.086;98099.69;0.0
LTBP4_HUMAN;LTBP4;84204.234;103389.85;0.0;103937.39;0.0;0.0;0.0;86978.68
RHG18_HUMAN;ARHGAP18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLT15_HUMAN;GALNT15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLT16_HUMAN;GALNT16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CPXM2_HUMAN;CPXM2;0.0;171206.4;159915.69;153270.27;0.0;0.0;184020.95;0.0
SFRP1_HUMAN;SFRP1;135041.48;162754.3;105943.3;194520.88;119760.98;93261.74;0.0;196036.38
NIN_HUMAN;NIN;0.0;0.0;0.0;0.0;0.0;2578285.2;0.0;0.0
MESH1_HUMAN;HDDC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TT39C_HUMAN;TTC39C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CGAT2_HUMAN;CSGALNACT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATL1_HUMAN;ADAMTSL1;51849.242;137283.61;80863.23;93279.8;103364.945;0.0;118707.87;45959.91
LRC17_HUMAN;LRRC17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENAH_HUMAN;ENAH;91589.89;0.0;0.0;0.0;0.0;105224.92;205224.98;119734.28
BMPER_HUMAN;BMPER;0.0;0.0;0.0;97506.11;0.0;0.0;0.0;0.0
DCBD1_HUMAN;DCBLD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALD1_HUMAN;GATD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NHLC2_HUMAN;NHLRC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GOLM1_HUMAN;GOLM1;146577.97;329280.53;316086.75;293812.03;252279.56;140869.17;279192.3;186896.25
GT251_HUMAN;COLGALT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SUMF1_HUMAN;SUMF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCSK9_HUMAN;PCSK9;0.0;0.0;0.0;96379.31;0.0;0.0;140200.0;81172.39
TXND5_HUMAN;TXNDC5;249540.05;191076.53;252951.14;154610.94;239309.45;247837.48;198457.44;161375.4
SCPDL_HUMAN;SCCPDH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAIRB_HUMAN;SERBP1;86052.65;0.0;0.0;0.0;0.0;67122.016;0.0;0.0
LEMD2_HUMAN;LEMD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FA98A_HUMAN;FAM98A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAG15_HUMAN;PLA2G15;209624.66;287232.62;357190.34;246202.61;291430.78;177015.16;304046.0;190553.14
CHSTE_HUMAN;CHST14;0.0;0.0;0.0;118782.92;0.0;0.0;0.0;52080.008
GALT6_HUMAN;GALNT6;0.0;128191.3;0.0;117500.695;89382.19;48751.445;0.0;82830.64
NNRE_HUMAN;NAXE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LS14A_HUMAN;LSM14A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MROH1_HUMAN;MROH1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MISSL_HUMAN;MAPK1IP1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PEPL1_HUMAN;NPEPL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABCF1_HUMAN;ABCF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DP13B_HUMAN;APPL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAI3_HUMAN;GPRC5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TOIP2_HUMAN;TOR1AIP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NLGN2_HUMAN;NLGN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLBL2_HUMAN;PLBD2;247220.8;314341.62;507129.9;195894.53;260212.03;132430.64;274147.7;389747.22
SMRC2_HUMAN;SMARCC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NPL4_HUMAN;NPLOC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIP_HUMAN;ITFG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBA3_HUMAN;UBA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PXL2B_HUMAN;PRXL2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBC15_HUMAN;TBC1D15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NT5C_HUMAN;NT5C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPP2A_HUMAN;SPPL2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEK9_HUMAN;NEK9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HUMMR_HUMAN;MGARP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BPIB1_HUMAN;BPIFB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GNPI2_HUMAN;GNPDA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IGDC4_HUMAN;IGDCC4;0.0;100732.21;75904.586;0.0;0.0;0.0;0.0;0.0
MICA1_HUMAN;MICAL1;0.0;0.0;0.0;0.0;202888.33;0.0;0.0;0.0
DTD1_HUMAN;DTD1;72955.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UTP15_HUMAN;UTP15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNED1_HUMAN;SNED1;108690.836;145515.58;0.0;162121.53;254152.36;143135.61;204242.08;123976.61
LRC15_HUMAN;LRRC15;0.0;111394.305;101744.97;0.0;0.0;0.0;0.0;0.0
TSK_HUMAN;TSKU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CEMIP_HUMAN;CEMIP;70005.46;150278.27;141412.48;137111.44;122101.33;0.0;92250.85;0.0
PDC6I_HUMAN;PDCD6IP;84950.83;79048.41;126880.914;123470.25;0.0;67397.88;101161.81;90351.4
FBLI1_HUMAN;FBLIM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BRK1_HUMAN;BRK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUDC2_HUMAN;NUDCD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCFD1_HUMAN;SCFD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCTM1_HUMAN;SECTM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CANT1_HUMAN;CANT1;71535.67;185717.88;106397.94;147011.77;166684.66;85031.11;160036.42;82032.72
POF1B_HUMAN;POF1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBCP1_HUMAN;UBLCP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCNP_HUMAN;PCNP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITLN1_HUMAN;ITLN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLMP_HUMAN;GLMP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTL1_HUMAN;SLC44A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYGB_HUMAN;CYGB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SELM_HUMAN;SELENOM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PALLD_HUMAN;PALLD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DNJC9_HUMAN;DNAJC9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OVCA2_HUMAN;OVCA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LZIC_HUMAN;LZIC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IRGQ_HUMAN;IRGQ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CI130_HUMAN;LINC00476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SIA8B_HUMAN;ST8SIA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SIA8D_HUMAN;ST8SIA4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;108377.59
DDB2_HUMAN;DDB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ASM3A_HUMAN;SMPDL3A;69860.95;171618.47;193393.61;112764.79;265723.06;0.0;215302.77;66507.62
DDX1_HUMAN;DDX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAM3C_HUMAN;FAM3C;221454.11;286933.12;196819.22;252605.64;598756.0;129397.58;365096.38;217093.66
PSMF1_HUMAN;PSMF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NICA_HUMAN;NCSTN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDRG1_HUMAN;NDRG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HS105_HUMAN;HSPH1;49483.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBCD5_HUMAN;TBC1D5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GCN1_HUMAN;GCN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PXDN_HUMAN;PXDN;0.0;169325.52;136222.52;219503.64;185982.47;176527.1;247111.75;136549.6
AN32B_HUMAN;ANP32B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NECT2_HUMAN;NECTIN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGTA_HUMAN;RABGGTA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTPRU_HUMAN;PTPRU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HTRA1_HUMAN;HTRA1;310429.0;205587.86;231208.11;162905.83;272466.16;164637.16;296138.38;199143.86
ARC1A_HUMAN;ARPC1A;57275.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SFRP3_HUMAN;FRZB;105288.65;0.0;0.0;0.0;188999.66;0.0;0.0;0.0
STAM1_HUMAN;STAM;107193.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBP56_HUMAN;TAF15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GGH_HUMAN;GGH;186254.33;325599.22;280175.12;301617.62;280835.16;165676.98;320784.16;323612.4
NRCAM_HUMAN;NRCAM;0.0;0.0;0.0;0.0;0.0;0.0;97628.984;0.0
PCSK5_HUMAN;PCSK5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDX17_HUMAN;DDX17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEO1_HUMAN;NEO1;0.0;128267.64;71876.26;108917.13;0.0;0.0;144258.81;0.0
CELF1_HUMAN;CELF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OSTF1_HUMAN;OSTF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARHG1_HUMAN;ARHGEF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UFD1_HUMAN;UFD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSLG1_HUMAN;GLG1;43197.72;0.0;80214.27;81948.09;0.0;0.0;0.0;0.0
RENT1_HUMAN;UPF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUBP2_HUMAN;KHSRP;96364.664;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRG4_HUMAN;PRG4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TNPO1_HUMAN;TNPO1;46499.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLMN_HUMAN;GLMN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
USP9X_HUMAN;USP9X;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL5_HUMAN;CUL5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LPP_HUMAN;LPP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73977.2
EXT2_HUMAN;EXT2;98998.8;207919.81;116356.25;178921.28;148410.7;0.0;205070.44;75008.43
MT1L_HUMAN;MT1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAVN3_HUMAN;CAVIN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYDGF_HUMAN;MYDGF;272072.6;268726.8;255183.23;211138.44;277519.97;297085.38;176954.67;220701.94
IGSF8_HUMAN;IGSF8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FERM2_HUMAN;FERMT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUBP1_HUMAN;FUBP1;47241.707;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRC59_HUMAN;LRRC59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPE_HUMAN;RPE;46588.973;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VP33A_HUMAN;VPS33A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FKB10_HUMAN;FKBP10;188269.95;288886.75;203149.88;151302.78;300957.47;0.0;274877.72;0.0
SH3K1_HUMAN;SH3KBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AIDA_HUMAN;AIDA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARL8A_HUMAN;ARL8A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFHD2_HUMAN;EFHD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALM_HUMAN;GALM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCPS_HUMAN;DCPS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP14B_HUMAN;PPP1R14B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTHR1_HUMAN;CTHRC1;193578.27;177187.45;413485.7;147964.5;210849.31;171342.83;237620.56;294647.5
ISOC1_HUMAN;ISOC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CC124_HUMAN;CCDC124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OPTN_HUMAN;OPTN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP2M1_HUMAN;AP2M1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74524.48
KCD12_HUMAN;KCTD12;140657.42;0.0;0.0;0.0;90290.41;100465.24;0.0;99978.05
RCN3_HUMAN;RCN3;148193.33;156258.34;166001.27;147676.55;198195.1;115717.54;203469.39;107736.555
NUD16_HUMAN;NUDT16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CMBL_HUMAN;CMBL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNR40_HUMAN;SNRNP40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PABP5_HUMAN;PABPC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CC126_HUMAN;CCDC126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GNA1_HUMAN;GNPNAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T3HPD_HUMAN;L3HYPDH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DAZP1_HUMAN;DAZAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SGTB_HUMAN;SGTB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNRP1_HUMAN;CNRIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
P3IP1_HUMAN;PIK3IP1;0.0;0.0;0.0;0.0;0.0;69006.93;0.0;74407.14
DYL2_HUMAN;DYNLL2;105302.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S10AG_HUMAN;S100A16;125254.2;109753.55;0.0;0.0;0.0;192687.64;0.0;115369.734
SCRN2_HUMAN;SCRN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OTUB1_HUMAN;OTUB1;90938.58;0.0;69441.48;0.0;0.0;64812.945;0.0;82278.945
PGM2_HUMAN;PGM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCNL1_HUMAN;DCUN1D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAH2A_HUMAN;FAHD2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SREC2_HUMAN;SCARF2;0.0;0.0;84164.836;0.0;0.0;0.0;0.0;0.0
PDLI5_HUMAN;PDLIM5;95443.29;101311.94;107511.79;0.0;0.0;96709.93;147431.14;114755.56
ERO1A_HUMAN;ERO1A;51708.957;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SFRP2_HUMAN;SFRP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GRM2B_HUMAN;GRAMD2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDRGK_HUMAN;DDRGK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUBP3_HUMAN;FUBP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GMPPA_HUMAN;GMPPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABHEB_HUMAN;ABHD14B;100598.875;0.0;0.0;0.0;108811.35;0.0;0.0;80340.625
PAWR_HUMAN;PAWR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KIRR1_HUMAN;KIRREL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CK5P3_HUMAN;CDK5RAP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LOXL4_HUMAN;LOXL4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELMO2_HUMAN;ELMO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HIPL1_HUMAN;HHIPL1;0.0;94243.07;0.0;83040.055;0.0;0.0;0.0;0.0
PCD16_HUMAN;DCHS1;0.0;0.0;0.0;85305.18;0.0;0.0;0.0;0.0
PDLI2_HUMAN;PDLIM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNDP2_HUMAN;CNDP2;116652.59;0.0;0.0;0.0;0.0;144174.78;0.0;154780.83
PRRC1_HUMAN;PRRC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FGD4_HUMAN;FGD4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FA20A_HUMAN;FAM20A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCD43_HUMAN;CCDC43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLIC6_HUMAN;CLIC6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COLA1_HUMAN;COL21A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB12_HUMAN;SERPINB12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IPO9_HUMAN;IPO9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCBD2_HUMAN;DCBLD2;45640.33;145479.03;93929.2;83079.484;0.0;0.0;141447.81;0.0
AGRA2_HUMAN;ADGRA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSDMA_HUMAN;GSDMA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1RA_HUMAN;PPP1R10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S38A2_HUMAN;SLC38A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VPS35_HUMAN;VPS35;79521.64;0.0;57937.758;0.0;0.0;0.0;0.0;67128.29
PURB_HUMAN;PURB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNX18_HUMAN;SNX18;111493.195;0.0;133248.73;0.0;0.0;0.0;0.0;0.0
HMCN1_HUMAN;HMCN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HPLN3_HUMAN;HAPLN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYADM_HUMAN;MYADM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPX7_HUMAN;GPX7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AEDO_HUMAN;ADO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RUFY1_HUMAN;RUFY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIBA2_HUMAN;NIBAN2;94329.82;0.0;0.0;78791.48;0.0;122805.7;0.0;126509.984
TBCB_HUMAN;TBCB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53724.71
PSB7_HUMAN;PSMB7;80548.48;0.0;0.0;0.0;0.0;0.0;0.0;44213.53
CNN2_HUMAN;CNN2;135935.05;0.0;0.0;0.0;0.0;0.0;0.0;130210.29
PCY2_HUMAN;PCYT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD1_HUMAN;PSMD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SDF2_HUMAN;SDF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PFD5_HUMAN;PFDN5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PARK7_HUMAN;PARK7;220974.39;128861.0;151482.92;108992.16;153397.23;157419.02;166626.72;198381.39
NEUR1_HUMAN;NEU1;161694.72;209143.3;206379.48;180502.67;223970.03;124061.555;200463.88;266164.66
VAT1_HUMAN;VAT1;329962.38;0.0;122168.46;197229.17;127806.08;161371.44;119019.8;253944.62
LGMN_HUMAN;LGMN;0.0;140949.9;146963.4;119283.82;215604.78;62556.586;226143.52;90451.805
MMP19_HUMAN;MMP19;43951.79;76180.81;0.0;85290.39;133460.19;47889.63;162562.05;67496.57
NEUS_HUMAN;SERPINI1;238919.03;159531.47;244749.81;150827.81;216781.69;99419.65;170978.28;135226.1
S10AD_HUMAN;S100A13;185004.89;0.0;193066.53;0.0;0.0;197577.05;0.0;141393.03
TSNAX_HUMAN;TSNAX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TTC1_HUMAN;TTC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C10_HUMAN;C12orf57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHB2_HUMAN;PHB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN8_HUMAN;COPS8;49512.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0
