Protein.ID;Gene;Umb_c_1002 MaxLFQ Intensity;Umb_c_11 MaxLFQ Intensity;Umb_c_203 MaxLFQ Intensity;Umb_c_62 MaxLFQ Intensity;Umb_d_1002 MaxLFQ Intensity;Umb_d_11 MaxLFQ Intensity;Umb_d_203 MaxLFQ Intensity;Umb_d_62 MaxLFQ Intensity
C163A_HUMAN;CD163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SERC5_HUMAN;SERINC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAND1_HUMAN;CAND1;92883.414;0.0;0.0;0.0;0.0;0.0;43934.95;61046.594
FJX1_HUMAN;FJX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HOOK3_HUMAN;HOOK3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T200A_HUMAN;TMEM200A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRP11_HUMAN;LRP11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OSTM1_HUMAN;OSTM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPA9_HUMAN;SERPINA9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CARM1_HUMAN;CARM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIT1_HUMAN;NIT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FRAS1_HUMAN;FRAS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
XYLT1_HUMAN;XYLT1;121915.12;120820.92;0.0;122090.38;158515.62;253403.27;88404.36;224418.36
K2C73_HUMAN;KRT73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STX12_HUMAN;STX12;44896.504;0.0;0.0;61696.723;0.0;0.0;44646.86;87945.18
HORN_HUMAN;HRNR;44035.766;61956.734;56815.344;61794.008;53937.195;69005.26;78198.83;63092.164
AEBP1_HUMAN;AEBP1;157183.27;96980.336;0.0;96980.47;0.0;108951.71;0.0;0.0
EGFL6_HUMAN;EGFL6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLD3_HUMAN;PLD3;216711.2;91444.12;84212.7;92285.34;70025.695;87393.74;88932.734;132421.06
PRR15_HUMAN;PRR15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUDC3_HUMAN;NUDCD3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AHNK2_HUMAN;AHNAK2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCD50_HUMAN;CCDC50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SLIK4_HUMAN;SLITRK4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTL2_HUMAN;SLC44A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WDFY1_HUMAN;WDFY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NXP20_HUMAN;FAM114A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GCC2_HUMAN;GCC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SULF2_HUMAN;SULF2;0.0;0.0;0.0;0.0;114591.664;0.0;0.0;0.0
SULF1_HUMAN;SULF1;77121.59;72277.46;0.0;81262.81;0.0;0.0;0.0;0.0
SCUB3_HUMAN;SCUBE3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DJC10_HUMAN;DNAJC10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MIRO2_HUMAN;RHOT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FA20C_HUMAN;FAM20C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSRB3_HUMAN;MSRB3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PALM2_HUMAN;PALM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EXOC8_HUMAN;EXOC8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A16A1_HUMAN;ALDH16A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABI1_HUMAN;ABI1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPART_HUMAN;SPART;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SHSA5_HUMAN;SHISA5;0.0;0.0;64623.723;0.0;0.0;0.0;0.0;0.0
CCAR2_HUMAN;CCAR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRC47_HUMAN;LRRC47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K2C78_HUMAN;KRT78;0.0;0.0;52236.08;0.0;0.0;0.0;55757.938;48328.21
LTBP4_HUMAN;LTBP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHG18_HUMAN;ARHGAP18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLT15_HUMAN;GALNT15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLT16_HUMAN;GALNT16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CPXM2_HUMAN;CPXM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SFRP1_HUMAN;SFRP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIN_HUMAN;NIN;9535956.0;0.0;3453983.2;4997515.5;0.0;0.0;0.0;0.0
MESH1_HUMAN;HDDC3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TT39C_HUMAN;TTC39C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CGAT2_HUMAN;CSGALNACT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATL1_HUMAN;ADAMTSL1;82158.65;90473.29;59385.42;87032.0;0.0;0.0;0.0;0.0
LRC17_HUMAN;LRRC17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENAH_HUMAN;ENAH;169363.12;157250.02;124819.06;172316.06;0.0;0.0;90549.85;105960.66
BMPER_HUMAN;BMPER;0.0;0.0;0.0;0.0;68782.91;0.0;0.0;0.0
DCBD1_HUMAN;DCBLD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALD1_HUMAN;GATD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NHLC2_HUMAN;NHLRC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GOLM1_HUMAN;GOLM1;194570.86;237203.31;118065.734;226466.61;205988.69;170551.52;98348.77;189031.47
GT251_HUMAN;COLGALT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SUMF1_HUMAN;SUMF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCSK9_HUMAN;PCSK9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47525.64
TXND5_HUMAN;TXNDC5;181355.75;187062.2;269393.97;177789.12;209379.53;295615.1;342304.0;378065.38
SCPDL_HUMAN;SCCPDH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAIRB_HUMAN;SERBP1;0.0;0.0;0.0;83219.64;0.0;0.0;0.0;0.0
LEMD2_HUMAN;LEMD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FA98A_HUMAN;FAM98A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAG15_HUMAN;PLA2G15;103074.445;186903.75;145707.86;114297.95;102783.43;81828.445;111323.56;142441.8
CHSTE_HUMAN;CHST14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALT6_HUMAN;GALNT6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NNRE_HUMAN;NAXE;0.0;0.0;114382.65;0.0;0.0;0.0;0.0;0.0
LS14A_HUMAN;LSM14A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MROH1_HUMAN;MROH1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MISSL_HUMAN;MAPK1IP1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PEPL1_HUMAN;NPEPL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABCF1_HUMAN;ABCF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DP13B_HUMAN;APPL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAI3_HUMAN;GPRC5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TOIP2_HUMAN;TOR1AIP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NLGN2_HUMAN;NLGN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLBL2_HUMAN;PLBD2;139204.27;138492.73;99500.76;125775.16;254318.66;132577.02;138457.22;232059.52
SMRC2_HUMAN;SMARCC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NPL4_HUMAN;NPLOC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIP_HUMAN;ITFG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBA3_HUMAN;UBA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PXL2B_HUMAN;PRXL2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBC15_HUMAN;TBC1D15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NT5C_HUMAN;NT5C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPP2A_HUMAN;SPPL2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEK9_HUMAN;NEK9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HUMMR_HUMAN;MGARP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BPIB1_HUMAN;BPIFB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GNPI2_HUMAN;GNPDA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IGDC4_HUMAN;IGDCC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MICA1_HUMAN;MICAL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DTD1_HUMAN;DTD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UTP15_HUMAN;UTP15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNED1_HUMAN;SNED1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRC15_HUMAN;LRRC15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSK_HUMAN;TSKU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CEMIP_HUMAN;CEMIP;53588.38;83553.555;0.0;68027.6;0.0;57727.484;0.0;39286.566
PDC6I_HUMAN;PDCD6IP;72203.81;103470.625;0.0;89999.06;101974.45;89661.09;68056.36;90995.875
FBLI1_HUMAN;FBLIM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BRK1_HUMAN;BRK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NUDC2_HUMAN;NUDCD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCFD1_HUMAN;SCFD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCTM1_HUMAN;SECTM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CANT1_HUMAN;CANT1;61493.098;98293.05;66244.98;79329.24;105571.69;0.0;46891.008;74723.44
POF1B_HUMAN;POF1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBCP1_HUMAN;UBLCP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCNP_HUMAN;PCNP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ITLN1_HUMAN;ITLN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLMP_HUMAN;GLMP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTL1_HUMAN;SLC44A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYGB_HUMAN;CYGB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SELM_HUMAN;SELENOM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PALLD_HUMAN;PALLD;0.0;0.0;0.0;92018.984;0.0;0.0;0.0;179797.45
DNJC9_HUMAN;DNAJC9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OVCA2_HUMAN;OVCA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LZIC_HUMAN;LZIC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IRGQ_HUMAN;IRGQ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CI130_HUMAN;LINC00476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SIA8B_HUMAN;ST8SIA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SIA8D_HUMAN;ST8SIA4;93059.72;80397.92;0.0;0.0;0.0;0.0;0.0;0.0
DDB2_HUMAN;DDB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ASM3A_HUMAN;SMPDL3A;0.0;91384.51;50410.61;82471.18;159899.12;69973.8;64287.035;56543.496
DDX1_HUMAN;DDX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAM3C_HUMAN;FAM3C;0.0;0.0;245673.56;0.0;143673.47;0.0;0.0;60455.684
PSMF1_HUMAN;PSMF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NICA_HUMAN;NCSTN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDRG1_HUMAN;NDRG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HS105_HUMAN;HSPH1;0.0;0.0;49151.895;0.0;0.0;0.0;37853.2;0.0
TBCD5_HUMAN;TBC1D5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GCN1_HUMAN;GCN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PXDN_HUMAN;PXDN;336780.9;322778.5;147031.8;275930.4;297465.62;342465.47;231703.5;495878.56
AN32B_HUMAN;ANP32B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NECT2_HUMAN;NECTIN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PGTA_HUMAN;RABGGTA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTPRU_HUMAN;PTPRU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HTRA1_HUMAN;HTRA1;93530.78;111051.98;0.0;102319.17;160151.3;177588.47;79799.12;209445.53
ARC1A_HUMAN;ARPC1A;63907.633;48120.32;0.0;86547.75;0.0;0.0;61903.562;60073.71
SFRP3_HUMAN;FRZB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STAM1_HUMAN;STAM;199441.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBP56_HUMAN;TAF15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GGH_HUMAN;GGH;237239.55;392662.4;278202.8;273400.5;351216.38;356804.75;369094.28;414848.0
NRCAM_HUMAN;NRCAM;0.0;0.0;0.0;0.0;141023.8;114378.34;84237.445;125257.45
PCSK5_HUMAN;PCSK5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDX17_HUMAN;DDX17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEO1_HUMAN;NEO1;92315.18;122339.414;93878.6;98609.1;75179.56;100302.53;80240.99;82634.84
CELF1_HUMAN;CELF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OSTF1_HUMAN;OSTF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARHG1_HUMAN;ARHGEF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UFD1_HUMAN;UFD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSLG1_HUMAN;GLG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RENT1_HUMAN;UPF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUBP2_HUMAN;KHSRP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRG4_HUMAN;PRG4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TNPO1_HUMAN;TNPO1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLMN_HUMAN;GLMN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
USP9X_HUMAN;USP9X;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL5_HUMAN;CUL5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LPP_HUMAN;LPP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EXT2_HUMAN;EXT2;149201.75;148836.08;74426.97;146412.86;111487.1;78755.414;69918.05;109015.81
MT1L_HUMAN;MT1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAVN3_HUMAN;CAVIN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYDGF_HUMAN;MYDGF;375967.03;472128.1;483952.97;322153.16;195743.9;345772.5;366457.4;429041.47
IGSF8_HUMAN;IGSF8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FERM2_HUMAN;FERMT2;81027.945;67748.58;0.0;0.0;0.0;0.0;0.0;81232.37
FUBP1_HUMAN;FUBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRC59_HUMAN;LRRC59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RPE_HUMAN;RPE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VP33A_HUMAN;VPS33A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FKB10_HUMAN;FKBP10;97556.42;54255.223;81237.63;0.0;167419.47;98883.234;133236.22;130735.36
SH3K1_HUMAN;SH3KBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AIDA_HUMAN;AIDA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARL8A_HUMAN;ARL8A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFHD2_HUMAN;EFHD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALM_HUMAN;GALM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCPS_HUMAN;DCPS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP14B_HUMAN;PPP1R14B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTHR1_HUMAN;CTHRC1;129489.195;121264.63;115518.21;0.0;237119.7;144615.86;193642.34;130069.23
ISOC1_HUMAN;ISOC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CC124_HUMAN;CCDC124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OPTN_HUMAN;OPTN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AP2M1_HUMAN;AP2M1;61848.207;56383.19;51377.734;72696.21;0.0;0.0;71124.484;64465.188
KCD12_HUMAN;KCTD12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RCN3_HUMAN;RCN3;114752.7;175986.0;186052.69;131292.77;124438.805;166619.9;180292.7;138014.89
NUD16_HUMAN;NUDT16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CMBL_HUMAN;CMBL;0.0;0.0;60586.16;0.0;0.0;0.0;69270.04;0.0
SNR40_HUMAN;SNRNP40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PABP5_HUMAN;PABPC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CC126_HUMAN;CCDC126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GNA1_HUMAN;GNPNAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T3HPD_HUMAN;L3HYPDH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DAZP1_HUMAN;DAZAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SGTB_HUMAN;SGTB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNRP1_HUMAN;CNRIP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
P3IP1_HUMAN;PIK3IP1;0.0;82447.24;65491.098;67170.77;0.0;0.0;54399.094;63961.88
DYL2_HUMAN;DYNLL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S10AG_HUMAN;S100A16;87074.875;109659.36;109086.734;114640.69;0.0;0.0;95671.46;94748.48
SCRN2_HUMAN;SCRN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OTUB1_HUMAN;OTUB1;85239.26;71462.766;0.0;79634.6;0.0;0.0;81552.195;72046.19
PGM2_HUMAN;PGM2;77024.84;0.0;95974.41;92826.44;0.0;0.0;94650.445;98543.586
DCNL1_HUMAN;DCUN1D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAH2A_HUMAN;FAHD2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SREC2_HUMAN;SCARF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDLI5_HUMAN;PDLIM5;134680.36;108204.15;109295.5;243507.95;0.0;105309.52;85705.41;123145.06
ERO1A_HUMAN;ERO1A;0.0;0.0;0.0;0.0;0.0;0.0;90596.5;125954.77
SFRP2_HUMAN;SFRP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GRM2B_HUMAN;GRAMD2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDRGK_HUMAN;DDRGK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUBP3_HUMAN;FUBP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GMPPA_HUMAN;GMPPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABHEB_HUMAN;ABHD14B;67723.12;0.0;0.0;0.0;0.0;0.0;110135.766;98660.53
PAWR_HUMAN;PAWR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KIRR1_HUMAN;KIRREL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CK5P3_HUMAN;CDK5RAP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LOXL4_HUMAN;LOXL4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44334.117
ELMO2_HUMAN;ELMO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HIPL1_HUMAN;HHIPL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCD16_HUMAN;DCHS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDLI2_HUMAN;PDLIM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNDP2_HUMAN;CNDP2;141400.0;80493.7;121708.23;93744.86;0.0;105832.01;148094.88;89771.31
PRRC1_HUMAN;PRRC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FGD4_HUMAN;FGD4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FA20A_HUMAN;FAM20A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCD43_HUMAN;CCDC43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLIC6_HUMAN;CLIC6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COLA1_HUMAN;COL21A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB12_HUMAN;SERPINB12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IPO9_HUMAN;IPO9;75260.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCBD2_HUMAN;DCBLD2;0.0;219391.02;134990.6;125035.83;0.0;0.0;98980.484;100256.63
AGRA2_HUMAN;ADGRA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSDMA_HUMAN;GSDMA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1RA_HUMAN;PPP1R10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S38A2_HUMAN;SLC38A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VPS35_HUMAN;VPS35;70524.516;48426.574;0.0;0.0;0.0;0.0;38170.18;59692.723
PURB_HUMAN;PURB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNX18_HUMAN;SNX18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMCN1_HUMAN;HMCN1;67305.39;118359.04;52818.203;81192.21;0.0;79356.57;0.0;0.0
HPLN3_HUMAN;HAPLN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYADM_HUMAN;MYADM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPX7_HUMAN;GPX7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AEDO_HUMAN;ADO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RUFY1_HUMAN;RUFY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIBA2_HUMAN;NIBAN2;67607.98;0.0;0.0;0.0;0.0;0.0;69111.71;96100.27
TBCB_HUMAN;TBCB;0.0;0.0;51115.184;0.0;0.0;0.0;0.0;0.0
PSB7_HUMAN;PSMB7;0.0;0.0;73972.77;0.0;0.0;0.0;55922.816;0.0
CNN2_HUMAN;CNN2;108077.36;0.0;0.0;73112.23;0.0;0.0;89224.555;128521.766
PCY2_HUMAN;PCYT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD1_HUMAN;PSMD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SDF2_HUMAN;SDF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PFD5_HUMAN;PFDN5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PARK7_HUMAN;PARK7;82168.42;0.0;146177.84;119447.695;75348.414;0.0;171827.36;123720.02
NEUR1_HUMAN;NEU1;116609.79;137716.3;64724.3;209893.73;100421.734;157207.95;107706.53;183723.5
VAT1_HUMAN;VAT1;166717.1;95464.52;94210.33;89080.445;0.0;71151.914;146369.52;158747.9
LGMN_HUMAN;LGMN;163910.1;145857.06;74388.86;161834.28;166818.16;157998.38;85441.25;151196.72
MMP19_HUMAN;MMP19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50431.16
NEUS_HUMAN;SERPINI1;0.0;63964.297;64098.363;0.0;0.0;0.0;53460.773;69102.82
S10AD_HUMAN;S100A13;0.0;105220.695;164937.19;132975.05;0.0;0.0;120716.08;0.0
TSNAX_HUMAN;TSNAX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TTC1_HUMAN;TTC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C10_HUMAN;C12orf57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHB2_HUMAN;PHB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN8_HUMAN;COPS8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHP1_HUMAN;CHP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CGRE1_HUMAN;CGREF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MGLL_HUMAN;MGLL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HCD2_HUMAN;HSD17B10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COCA1_HUMAN;COL12A1;712716.56;629259.2;272563.25;241907.83;743914.7;1505631.1;606549.06;361992.34
