Protein.ID;Gene;Ad_c_111 MaxLFQ Intensity;Ad_c_138 MaxLFQ Intensity;Ad_c_31 MaxLFQ Intensity;Ad_c_45 MaxLFQ Intensity;Ad_dif_111 MaxLFQ Intensity;Ad_dif_138 MaxLFQ Intensity;Ad_dif_31 MaxLFQ Intensity;Ad_dif_45 MaxLFQ Intensity
SLIK4_HUMAN;SLITRK4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTL2_HUMAN;SLC44A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
WDFY1_HUMAN;WDFY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NXP20_HUMAN;FAM114A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GCC2_HUMAN;GCC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SULF2_HUMAN;SULF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SULF1_HUMAN;SULF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCUB3_HUMAN;SCUBE3;98020.664;0.0;0.0;0.0;73070.945;0.0;42606.133;0.0
DJC10_HUMAN;DNAJC10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MIRO2_HUMAN;RHOT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FA20C_HUMAN;FAM20C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSRB3_HUMAN;MSRB3;0.0;0.0;0.0;0.0;0.0;24680.428;0.0;0.0
PALM2_HUMAN;PALM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EXOC8_HUMAN;EXOC8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
A16A1_HUMAN;ALDH16A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABI1_HUMAN;ABI1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPART_HUMAN;SPART;0.0;0.0;0.0;0.0;0.0;46506.355;0.0;49867.15
SHSA5_HUMAN;SHISA5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCAR2_HUMAN;CCAR2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LRC47_HUMAN;LRRC47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
K2C78_HUMAN;KRT78;62113.37;0.0;0.0;0.0;74785.69;49456.156;53115.918;52419.176
LTBP4_HUMAN;LTBP4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RHG18_HUMAN;ARHGAP18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLT15_HUMAN;GALNT15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLT16_HUMAN;GALNT16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CPXM2_HUMAN;CPXM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SFRP1_HUMAN;SFRP1;0.0;0.0;0.0;0.0;57515.297;0.0;0.0;0.0
NIN_HUMAN;NIN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MESH1_HUMAN;HDDC3;0.0;0.0;0.0;0.0;0.0;55514.434;50699.117;0.0
TT39C_HUMAN;TTC39C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CGAT2_HUMAN;CSGALNACT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ATL1_HUMAN;ADAMTSL1;84345.125;70393.95;0.0;114949.6;114661.65;53523.492;58852.38;65719.34
LRC17_HUMAN;LRRC17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ENAH_HUMAN;ENAH;0.0;0.0;0.0;0.0;0.0;58816.965;72210.14;110522.86
BMPER_HUMAN;BMPER;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCBD1_HUMAN;DCBLD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALD1_HUMAN;GATD1;0.0;0.0;0.0;0.0;0.0;66360.664;47639.3;0.0
NHLC2_HUMAN;NHLRC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GOLM1_HUMAN;GOLM1;110529.44;0.0;0.0;0.0;0.0;0.0;0.0;78925.8
GT251_HUMAN;COLGALT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SUMF1_HUMAN;SUMF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCSK9_HUMAN;PCSK9;67858.18;0.0;0.0;75626.94;58098.16;0.0;0.0;0.0
TXND5_HUMAN;TXNDC5;172546.97;99327.4;95315.96;145537.55;144837.98;135529.66;181680.27;196903.77
SCPDL_HUMAN;SCCPDH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAIRB_HUMAN;SERBP1;0.0;0.0;0.0;0.0;39584.11;53005.6;56674.54;46398.63
LEMD2_HUMAN;LEMD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FA98A_HUMAN;FAM98A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PAG15_HUMAN;PLA2G15;0.0;0.0;0.0;0.0;0.0;0.0;62721.254;0.0
CHSTE_HUMAN;CHST14;0.0;0.0;0.0;0.0;0.0;0.0;32935.676;0.0
GALT6_HUMAN;GALNT6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NNRE_HUMAN;NAXE;50573.383;0.0;0.0;0.0;0.0;103506.5;83251.22;103669.766
LS14A_HUMAN;LSM14A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MROH1_HUMAN;MROH1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MISSL_HUMAN;MAPK1IP1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PEPL1_HUMAN;NPEPL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABCF1_HUMAN;ABCF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DP13B_HUMAN;APPL2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RAI3_HUMAN;GPRC5A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TOIP2_HUMAN;TOR1AIP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NLGN2_HUMAN;NLGN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PLBL2_HUMAN;PLBD2;0.0;0.0;0.0;0.0;0.0;62512.906;0.0;0.0
SMRC2_HUMAN;SMARCC2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NPL4_HUMAN;NPLOC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TIP_HUMAN;ITFG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBA3_HUMAN;UBA3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PXL2B_HUMAN;PRXL2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBC15_HUMAN;TBC1D15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NT5C_HUMAN;NT5C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPP2A_HUMAN;SPPL2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEK9_HUMAN;NEK9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HUMMR_HUMAN;MGARP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BPIB1_HUMAN;BPIFB1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GNPI2_HUMAN;GNPDA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IGDC4_HUMAN;IGDCC4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MICA1_HUMAN;MICAL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DTD1_HUMAN;DTD1;0.0;0.0;0.0;0.0;0.0;62495.86;45677.074;48690.176
UTP15_HUMAN;UTP15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNED1_HUMAN;SNED1;0.0;0.0;0.0;0.0;0.0;0.0;129164.92;0.0
LRC15_HUMAN;LRRC15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TSK_HUMAN;TSKU;0.0;0.0;0.0;0.0;0.0;0.0;48175.164;0.0
CEMIP_HUMAN;CEMIP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDC6I_HUMAN;PDCD6IP;0.0;0.0;0.0;0.0;0.0;25457.518;0.0;0.0
FBLI1_HUMAN;FBLIM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
BRK1_HUMAN;BRK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43840.47
NUDC2_HUMAN;NUDCD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCFD1_HUMAN;SCFD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SCTM1_HUMAN;SECTM1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CANT1_HUMAN;CANT1;59305.53;0.0;0.0;0.0;0.0;0.0;54881.176;0.0
POF1B_HUMAN;POF1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UBCP1_HUMAN;UBLCP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCNP_HUMAN;PCNP;0.0;0.0;0.0;0.0;0.0;50043.76;41087.758;41517.707
ITLN1_HUMAN;ITLN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLMP_HUMAN;GLMP;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTL1_HUMAN;SLC44A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CYGB_HUMAN;CYGB;0.0;0.0;0.0;0.0;0.0;43369.26;56702.3;45382.31
SELM_HUMAN;SELENOM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PALLD_HUMAN;PALLD;0.0;0.0;0.0;0.0;0.0;77883.83;0.0;0.0
DNJC9_HUMAN;DNAJC9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OVCA2_HUMAN;OVCA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LZIC_HUMAN;LZIC;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IRGQ_HUMAN;IRGQ;0.0;0.0;0.0;0.0;0.0;43753.31;0.0;0.0
CI130_HUMAN;LINC00476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SIA8B_HUMAN;ST8SIA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SIA8D_HUMAN;ST8SIA4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDB2_HUMAN;DDB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ASM3A_HUMAN;SMPDL3A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDX1_HUMAN;DDX1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAM3C_HUMAN;FAM3C;269003.8;196309.22;0.0;209060.02;337425.97;234263.78;319078.9;413205.22
PSMF1_HUMAN;PSMF1;0.0;0.0;0.0;0.0;0.0;111998.16;88127.49;91695.25
NICA_HUMAN;NCSTN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NDRG1_HUMAN;NDRG1;0.0;0.0;0.0;0.0;0.0;77920.27;70787.77;0.0
HS105_HUMAN;HSPH1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBCD5_HUMAN;TBC1D5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GCN1_HUMAN;GCN1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PXDN_HUMAN;PXDN;0.0;0.0;0.0;0.0;101308.484;105226.05;98279.89;98591.69
AN32B_HUMAN;ANP32B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NECT2_HUMAN;NECTIN2;0.0;0.0;0.0;0.0;0.0;40376.332;0.0;41095.785
PGTA_HUMAN;RABGGTA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PTPRU_HUMAN;PTPRU;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HTRA1_HUMAN;HTRA1;110139.44;69917.93;0.0;147218.45;178507.81;131863.62;167999.77;224395.48
ARC1A_HUMAN;ARPC1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SFRP3_HUMAN;FRZB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
STAM1_HUMAN;STAM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RBP56_HUMAN;TAF15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GGH_HUMAN;GGH;152326.27;0.0;0.0;0.0;114181.03;0.0;0.0;74827.11
NRCAM_HUMAN;NRCAM;0.0;0.0;0.0;0.0;86513.22;72236.95;39725.023;82001.625
PCSK5_HUMAN;PCSK5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDX17_HUMAN;DDX17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NEO1_HUMAN;NEO1;47430.98;0.0;0.0;0.0;51731.406;0.0;50351.9;52843.855
CELF1_HUMAN;CELF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OSTF1_HUMAN;OSTF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARHG1_HUMAN;ARHGEF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
UFD1_HUMAN;UFD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSLG1_HUMAN;GLG1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RENT1_HUMAN;UPF1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUBP2_HUMAN;KHSRP;0.0;0.0;0.0;0.0;0.0;55120.035;55813.21;0.0
PRG4_HUMAN;PRG4;0.0;0.0;0.0;0.0;110618.37;127998.46;458240.62;62273.168
TNPO1_HUMAN;TNPO1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GLMN_HUMAN;GLMN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
USP9X_HUMAN;USP9X;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CUL5_HUMAN;CUL5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LPP_HUMAN;LPP;0.0;0.0;0.0;0.0;0.0;55924.887;55053.98;0.0
EXT2_HUMAN;EXT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MT1L_HUMAN;MT1L;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CAVN3_HUMAN;CAVIN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYDGF_HUMAN;MYDGF;239339.38;106280.01;103647.65;175262.25;120784.79;204411.89;242568.08;255499.38
IGSF8_HUMAN;IGSF8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FERM2_HUMAN;FERMT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUBP1_HUMAN;FUBP1;0.0;0.0;0.0;0.0;0.0;45837.96;0.0;0.0
LRC59_HUMAN;LRRC59;0.0;0.0;0.0;0.0;0.0;43977.355;0.0;40354.28
RPE_HUMAN;RPE;0.0;0.0;0.0;0.0;0.0;91052.23;82500.734;81504.88
VP33A_HUMAN;VPS33A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FKB10_HUMAN;FKBP10;280690.25;172665.06;277406.66;249282.44;211066.08;160253.42;219278.03;242849.38
SH3K1_HUMAN;SH3KBP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AIDA_HUMAN;AIDA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ARL8A_HUMAN;ARL8A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
EFHD2_HUMAN;EFHD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GALM_HUMAN;GALM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCPS_HUMAN;DCPS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP14B_HUMAN;PPP1R14B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CTHR1_HUMAN;CTHRC1;84276.51;87005.26;0.0;0.0;304022.25;161872.1;126747.64;181426.2
ISOC1_HUMAN;ISOC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CC124_HUMAN;CCDC124;0.0;0.0;0.0;0.0;0.0;66750.01;88798.87;0.0
OPTN_HUMAN;OPTN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38799.426
AP2M1_HUMAN;AP2M1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
KCD12_HUMAN;KCTD12;0.0;0.0;0.0;0.0;0.0;46440.117;71823.92;55861.707
RCN3_HUMAN;RCN3;115864.625;65154.977;0.0;98088.984;127517.89;104232.266;144685.55;130201.766
NUD16_HUMAN;NUDT16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CMBL_HUMAN;CMBL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNR40_HUMAN;SNRNP40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PABP5_HUMAN;PABPC5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CC126_HUMAN;CCDC126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GNA1_HUMAN;GNPNAT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
T3HPD_HUMAN;L3HYPDH;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DAZP1_HUMAN;DAZAP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SGTB_HUMAN;SGTB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNRP1_HUMAN;CNRIP1;0.0;0.0;0.0;0.0;0.0;55554.78;46292.633;0.0
P3IP1_HUMAN;PIK3IP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DYL2_HUMAN;DYNLL2;0.0;0.0;0.0;0.0;116696.38;199700.72;166770.3;234073.14
S10AG_HUMAN;S100A16;98949.14;65745.07;97074.234;140326.33;138049.19;251435.98;190469.38;333851.5
SCRN2_HUMAN;SCRN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
OTUB1_HUMAN;OTUB1;0.0;0.0;0.0;0.0;0.0;66585.08;55738.73;71480.19
PGM2_HUMAN;PGM2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43470.31
DCNL1_HUMAN;DCUN1D1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FAH2A_HUMAN;FAHD2A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SREC2_HUMAN;SCARF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDLI5_HUMAN;PDLIM5;67243.15;0.0;0.0;79778.125;108323.75;128254.07;174843.94;156097.72
ERO1A_HUMAN;ERO1A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SFRP2_HUMAN;SFRP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GRM2B_HUMAN;GRAMD2B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DDRGK_HUMAN;DDRGK1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FUBP3_HUMAN;FUBP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GMPPA_HUMAN;GMPPA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ABHEB_HUMAN;ABHD14B;83657.87;0.0;0.0;0.0;180900.5;356914.5;279383.03;223011.11
PAWR_HUMAN;PAWR;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45102.81
KIRR1_HUMAN;KIRREL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CK5P3_HUMAN;CDK5RAP3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
LOXL4_HUMAN;LOXL4;72784.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ELMO2_HUMAN;ELMO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HIPL1_HUMAN;HHIPL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PCD16_HUMAN;DCHS1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PDLI2_HUMAN;PDLIM2;0.0;0.0;0.0;0.0;0.0;93178.96;81105.0;66736.555
CNDP2_HUMAN;CNDP2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PRRC1_HUMAN;PRRC1;0.0;0.0;0.0;0.0;0.0;85623.766;64622.938;78691.83
FGD4_HUMAN;FGD4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FA20A_HUMAN;FAM20A;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CCD43_HUMAN;CCDC43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CLIC6_HUMAN;CLIC6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COLA1_HUMAN;COL21A1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SPB12_HUMAN;SERPINB12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IPO9_HUMAN;IPO9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DCBD2_HUMAN;DCBLD2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
AGRA2_HUMAN;ADGRA2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GSDMA_HUMAN;GSDMA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PP1RA_HUMAN;PPP1R10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
S38A2_HUMAN;SLC38A2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VPS35_HUMAN;VPS35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PURB_HUMAN;PURB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SNX18_HUMAN;SNX18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMCN1_HUMAN;HMCN1;0.0;0.0;0.0;56220.195;0.0;0.0;34265.51;0.0
HPLN3_HUMAN;HAPLN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MYADM_HUMAN;MYADM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GPX7_HUMAN;GPX7;52798.055;0.0;0.0;0.0;0.0;0.0;0.0;43180.61
AEDO_HUMAN;ADO;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RUFY1_HUMAN;RUFY1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
NIBA2_HUMAN;NIBAN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBCB_HUMAN;TBCB;0.0;0.0;0.0;0.0;0.0;46087.246;51058.367;0.0
PSB7_HUMAN;PSMB7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CNN2_HUMAN;CNN2;0.0;0.0;0.0;69109.87;151875.64;201426.1;116769.5;238157.97
PCY2_HUMAN;PCYT2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PSMD1_HUMAN;PSMD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SDF2_HUMAN;SDF2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PFD5_HUMAN;PFDN5;0.0;0.0;0.0;0.0;0.0;57635.64;42618.176;88793.63
PARK7_HUMAN;PARK7;50328.555;68918.88;142377.19;91113.42;153125.94;290844.44;223870.1;262552.5
NEUR1_HUMAN;NEU1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VAT1_HUMAN;VAT1;0.0;195930.31;0.0;213884.22;0.0;190179.75;158734.61;129805.414
LGMN_HUMAN;LGMN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MMP19_HUMAN;MMP19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49967.168
NEUS_HUMAN;SERPINI1;90693.24;0.0;59829.188;0.0;0.0;0.0;0.0;33783.73
S10AD_HUMAN;S100A13;79095.65;107138.33;97242.59;119670.23;167705.72;385806.72;296976.03;357773.34
TSNAX_HUMAN;TSNAX;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TTC1_HUMAN;TTC1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
C10_HUMAN;C12orf57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PHB2_HUMAN;PHB2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSN8_HUMAN;COPS8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CHP1_HUMAN;CHP1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CGRE1_HUMAN;CGREF1;0.0;0.0;0.0;0.0;59716.176;0.0;44815.375;0.0
MGLL_HUMAN;MGLL;0.0;0.0;0.0;0.0;0.0;67475.22;0.0;43204.875
HCD2_HUMAN;HSD17B10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COCA1_HUMAN;COL12A1;271372.62;168872.27;174118.98;280182.16;296111.75;164089.48;148975.61;359820.8
TIMP4_HUMAN;TIMP4;0.0;0.0;0.0;0.0;0.0;0.0;45387.76;0.0
NP1L4_HUMAN;NAP1L4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
THIOM_HUMAN;TXN2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TS101_HUMAN;TSG101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TCPH_HUMAN;CCT7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ANM1_HUMAN;PRMT1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
SH3G1_HUMAN;SH3GL1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RARR2_HUMAN;RARRES2;0.0;0.0;0.0;0.0;110075.46;71449.586;0.0;79103.64
OMD_HUMAN;OMD;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73545.875
SEM3C_HUMAN;SEMA3C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GDF15_HUMAN;GDF15;0.0;0.0;0.0;0.0;0.0;44290.65;0.0;0.0
ARP5L_HUMAN;ARPC5L;0.0;0.0;0.0;0.0;0.0;132575.78;111773.945;103110.04
TICN3_HUMAN;SPOCK3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
PD1L2_HUMAN;PDCD1LG2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GRWD1_HUMAN;GRWD1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MEP50_HUMAN;WDR77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TBA1C_HUMAN;TUBA1C;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FYCO1_HUMAN;FYCO1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTN3_HUMAN;CLSTN3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COE4_HUMAN;EBF4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
COR1B_HUMAN;CORO1B;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
TXD17_HUMAN;TXNDC17;0.0;0.0;0.0;0.0;85490.89;167162.47;141218.06;116743.08
CPPED_HUMAN;CPPED1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66238.13
MXRA8_HUMAN;MXRA8;112688.63;0.0;0.0;97754.15;131517.17;108749.77;170283.44;96225.195
